Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSBTAG00000004330	ENO4	ENSMUSG00000048029	ortholog_one2one
ENSBTAG00000053012			
ENSBTAG00000002019	SERPINB5	ENSMUSG00000067006	ortholog_one2one
ENSBTAG00000049848			
ENSBTAG00000010071	FBXO3	ENSMUSG00000027180	ortholog_one2one
ENSBTAG00000024387	PNPLA8	ENSMUSG00000036257	ortholog_one2one
ENSBTAG00000033367	DDO	ENSMUSG00000063428	ortholog_one2one
ENSBTAG00000078792			
ENSBTAG00000005243	OVOS2	ENSMUSG00000047228	ortholog_one2one
ENSBTAG00000007578	SHTN1	ENSMUSG00000041362	ortholog_one2one
ENSBTAG00000021744	PSMC3	ENSMUSG00000002102	ortholog_one2one
ENSBTAG00000009239	SLC16A10	ENSMUSG00000019838	ortholog_one2one
ENSBTAG00000019496	CDKN3	ENSMUSG00000037628	ortholog_one2one
ENSBTAG00000049851	PMAIP1	ENSMUSG00000024521	ortholog_one2one
ENSBTAG00000015353	NME8	ENSMUSG00000041138	ortholog_one2one
ENSBTAG00000036009	TRAF6	ENSMUSG00000027164	ortholog_one2one
ENSBTAG00000015338	DSCC1	ENSMUSG00000022422	ortholog_one2one
ENSBTAG00000016462	TCF4	ENSMUSG00000053477	ortholog_one2one
ENSBTAG00000023941	CPN1	ENSMUSG00000025196	ortholog_one2one
ENSBTAG00000038461		ENSMUSG00000030359	ortholog_one2one
ENSBTAG00000016584	RPF2	ENSMUSG00000038510	ortholog_one2one
ENSBTAG00000015366	SFRP4	ENSMUSG00000021319	ortholog_one2one
ENSBTAG00000021745	RAPSN	ENSMUSG00000002104	ortholog_one2one
ENSBTAG00000031309	RAG2	ENSMUSG00000032864	ortholog_one2one
ENSBTAG00000021068	SUFU	ENSMUSG00000025231	ortholog_one2one
ENSBTAG00000015341	DEPTOR	ENSMUSG00000022419	ortholog_one2one
ENSBTAG00000033197	EPDR1	ENSMUSG00000002808	ortholog_one2one
ENSBTAG00000021611	IFTAP	ENSMUSG00000027165	ortholog_one2one
ENSBTAG00000054095	GMFB	ENSMUSG00000062014	ortholog_one2one
ENSBTAG00000021071	TRIM8	ENSMUSG00000025034	ortholog_one2one
ENSBTAG00000018137	A2M	ENSMUSG00000030111	ortholog_one2one
ENSBTAG00000038795	STARD3NL	ENSMUSG00000003062	ortholog_one2many
ENSBTAG00000021019	SLC30A4	ENSMUSG00000005802	ortholog_one2one
ENSBTAG00000067009	GTF3C6	ENSMUSG00000019837	ortholog_one2one
ENSBTAG00000004318	ARL3	ENSMUSG00000025035	ortholog_one2one
ENSBTAG00000002520	CELF1	ENSMUSG00000005506	ortholog_one2one
ENSBTAG00000004558	C10H15orf48	ENSMUSG00000033213	ortholog_one2one
ENSBTAG00000003342	AMD1	ENSMUSG00000075232	ortholog_one2many
ENSBTAG00000003342	AMD1	ENSMUSG00000063953	ortholog_one2many
ENSBTAG00000013875	VAX1	ENSMUSG00000006270	ortholog_one2one
ENSBTAG00000001468	SAMD4A	ENSMUSG00000021838	ortholog_one2one
ENSBTAG00000039671		ENSMUSG00000027006	ortholog_one2many
ENSBTAG00000004321	SFXN2	ENSMUSG00000025036	ortholog_one2one
ENSBTAG00000013369	COL14A1	ENSMUSG00000022371	ortholog_one2one
ENSBTAG00000015753	RSBN1L		
ENSBTAG00000065530	CDK19	ENSMUSG00000038481	ortholog_one2one
ENSBTAG00000021809	DEPDC7	ENSMUSG00000027173	ortholog_one2one
ENSBTAG00000068825			
ENSBTAG00000032237	PNLIP	ENSMUSG00000046008	ortholog_one2one
ENSBTAG00000040151	GCH1	ENSMUSG00000037580	ortholog_one2one
ENSBTAG00000003825	PTPN12	ENSMUSG00000028771	ortholog_one2one
ENSBTAG00000008613	TCP11L1	ENSMUSG00000027175	ortholog_one2one
ENSBTAG00000018483	NDUFS3	ENSMUSG00000005510	ortholog_one2one
ENSBTAG00000019120	WDHD1	ENSMUSG00000037572	ortholog_one2one
ENSBTAG00000052800	PNLIPRP1	ENSMUSG00000042179	ortholog_one2one
ENSBTAG00000039169			
ENSBTAG00000023939	CYP2C23	ENSMUSG00000025197	ortholog_one2one
ENSBTAG00000008617	CSTF3	ENSMUSG00000027176	ortholog_one2one
ENSBTAG00000006767	MRPL13	ENSMUSG00000022370	ortholog_one2one
ENSBTAG00000079101			
ENSBTAG00000018430	GSAP	ENSMUSG00000039934	ortholog_one2one
ENSBTAG00000070736			
ENSBTAG00000018482	KBTBD4	ENSMUSG00000005505	ortholog_one2one
ENSBTAG00000077460			
ENSBTAG00000015062	KCNK18	ENSMUSG00000040901	ortholog_one2one
ENSBTAG00000079167			
ENSBTAG00000058350	SOCS4	ENSMUSG00000048379	ortholog_one2one
ENSBTAG00000055123	FAM180B		
ENSBTAG00000033021			
ENSBTAG00000072253			
ENSBTAG00000073300			
ENSBTAG00000056988			
ENSBTAG00000053126	C1QTNF4	ENSMUSG00000040794	ortholog_one2one
ENSBTAG00000020793	KCNA4	ENSMUSG00000042604	ortholog_one2one
ENSBTAG00000021986	MAPK1IP1L	ENSMUSG00000041775	ortholog_one2many
ENSBTAG00000021986	MAPK1IP1L	ENSMUSG00000021840	ortholog_one2many
ENSBTAG00000007588	ERLIN1	ENSMUSG00000025198	ortholog_one2one
ENSBTAG00000077704			
ENSBTAG00000075785			
ENSBTAG00000013640	KLRG1	ENSMUSG00000030114	ortholog_one2one
ENSBTAG00000065250	OR5T1C	ENSMUSG00000078420	ortholog_many2many
ENSBTAG00000065250	OR5T1C	ENSMUSG00000075167	ortholog_many2many
ENSBTAG00000065250	OR5T1C	ENSMUSG00000075171	ortholog_many2many
ENSBTAG00000071704			
ENSBTAG00000006770	MTBP	ENSMUSG00000022369	ortholog_one2one
ENSBTAG00000010889	FSHB	ENSMUSG00000027120	ortholog_one2one
ENSBTAG00000063484			
ENSBTAG00000066214	OR8J2E		
ENSBTAG00000076287			
ENSBTAG00000002326	LGALS3	ENSMUSG00000050335	ortholog_one2one
ENSBTAG00000058456			
ENSBTAG00000063124			
ENSBTAG00000055904			
ENSBTAG00000060791	OR8K56	ENSMUSG00000075189	ortholog_one2one
ENSBTAG00000079039			
ENSBTAG00000012417	ARL14EP	ENSMUSG00000027122	ortholog_one2one
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075185	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075174	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075176	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075186	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000110804	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000111306	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075196	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000110912	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075172	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075181	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000111678	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000111689	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000111772	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075190	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000075179	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000111711	ortholog_many2many
ENSBTAG00000070722	OR8K3B	ENSMUSG00000060742	ortholog_many2many
ENSBTAG00000002331	DLGAP5	ENSMUSG00000037544	ortholog_one2one
ENSBTAG00000059798			
ENSBTAG00000044126	SNTB1	ENSMUSG00000060429	ortholog_one2one
ENSBTAG00000018207	M6PR	ENSMUSG00000007458	ortholog_one2one
ENSBTAG00000018257	APIP	ENSMUSG00000010911	ortholog_one2one
ENSBTAG00000067143			
ENSBTAG00000065792			
ENSBTAG00000074578	OR8K61	ENSMUSG00000075185	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075174	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075176	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075186	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000110804	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000111306	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075196	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000110912	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075172	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075181	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000111678	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000111689	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000111772	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075190	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000075179	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000111711	ortholog_many2many
ENSBTAG00000074578	OR8K61	ENSMUSG00000060742	ortholog_many2many
ENSBTAG00000062121			
ENSBTAG00000056229			
ENSBTAG00000055819			
ENSBTAG00000074206	OR8K64	ENSMUSG00000075185	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075174	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075176	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075186	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000110804	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000111306	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075196	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000110912	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075172	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075181	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000111678	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000111689	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000111772	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075190	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000075179	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000111711	ortholog_many2many
ENSBTAG00000074206	OR8K64	ENSMUSG00000060742	ortholog_many2many
ENSBTAG00000073076			
ENSBTAG00000073621			
ENSBTAG00000007302	SLC2A5	ENSMUSG00000028976	ortholog_one2many
ENSBTAG00000068616			
ENSBTAG00000077562			
ENSBTAG00000035985	OR8K1	ENSMUSG00000075197	ortholog_one2many
ENSBTAG00000067757			
ENSBTAG00000009341	CCDC146	ENSMUSG00000064280	ortholog_one2one
ENSBTAG00000018261	PDHX	ENSMUSG00000010914	ortholog_one2one
ENSBTAG00000077926			
ENSBTAG00000076831			
ENSBTAG00000077153	OR8J19	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000056203			
ENSBTAG00000007591	CHUK	ENSMUSG00000025199	ortholog_one2one
ENSBTAG00000046553	SECISBP2L	ENSMUSG00000035093	ortholog_one2one
ENSBTAG00000074746	OR8J16	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000074835			
ENSBTAG00000060718			
ENSBTAG00000066457			
ENSBTAG00000073221			
ENSBTAG00000075380			
ENSBTAG00000077697			
ENSBTAG00000069466			
ENSBTAG00000067641			
ENSBTAG00000009717	FGL2	ENSMUSG00000039899	ortholog_one2one
ENSBTAG00000059653			
ENSBTAG00000017733	CA2	ENSMUSG00000027562	ortholog_one2one
ENSBTAG00000064649			
ENSBTAG00000065632	OR8J3F	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000059196			
ENSBTAG00000075862			
ENSBTAG00000076600	OR5T2	ENSMUSG00000078420	ortholog_many2many
ENSBTAG00000076600	OR5T2	ENSMUSG00000075167	ortholog_many2many
ENSBTAG00000076600	OR5T2	ENSMUSG00000075171	ortholog_many2many
ENSBTAG00000077784			
ENSBTAG00000061794	OR8H14	ENSMUSG00000086338	ortholog_many2many
ENSBTAG00000061794	OR8H14	ENSMUSG00000075168	ortholog_many2many
ENSBTAG00000061794	OR8H14	ENSMUSG00000070875	ortholog_many2many
ENSBTAG00000061794	OR8H14	ENSMUSG00000075169	ortholog_many2many
ENSBTAG00000061794	OR8H14	ENSMUSG00000075170	ortholog_many2many
ENSBTAG00000022583	SHC4	ENSMUSG00000035109	ortholog_one2one
ENSBTAG00000075797	OR9G4	ENSMUSG00000033850	ortholog_one2many
ENSBTAG00000018205	PHC1	ENSMUSG00000040669	ortholog_one2one
ENSBTAG00000057834			
ENSBTAG00000050947	OR8K63	ENSMUSG00000075185	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075174	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075176	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075186	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000110804	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000111306	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075196	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000110912	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075172	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075181	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000111678	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000111689	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000111772	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075190	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000075179	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000111711	ortholog_many2many
ENSBTAG00000050947	OR8K63	ENSMUSG00000060742	ortholog_many2many
ENSBTAG00000077594			
ENSBTAG00000014879	FAM185A	ENSMUSG00000047221	ortholog_one2one
ENSBTAG00000068567			
ENSBTAG00000074892	OR8K60	ENSMUSG00000075185	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075174	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075176	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075186	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000110804	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000111306	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075196	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000110912	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075172	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075181	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000111678	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000111689	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000111772	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075190	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000075179	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000111711	ortholog_many2many
ENSBTAG00000074892	OR8K60	ENSMUSG00000060742	ortholog_many2many
ENSBTAG00000070104			
ENSBTAG00000076248			
ENSBTAG00000001770	ST8SIA5	ENSMUSG00000025425	ortholog_one2one
ENSBTAG00000072627			
ENSBTAG00000062468	OR4X2	ENSMUSG00000075064	ortholog_one2many
ENSBTAG00000062468	OR4X2	ENSMUSG00000059910	ortholog_one2many
ENSBTAG00000062468	OR4X2	ENSMUSG00000084336	ortholog_one2many
ENSBTAG00000062468	OR4X2	ENSMUSG00000082980	ortholog_one2many
ENSBTAG00000062468	OR4X2	ENSMUSG00000075067	ortholog_one2many
ENSBTAG00000062468	OR4X2	ENSMUSG00000089859	ortholog_one2many
ENSBTAG00000061857			
ENSBTAG00000076261			
ENSBTAG00000071258			
ENSBTAG00000072037			
ENSBTAG00000031026	OR4X5	ENSMUSG00000082574	ortholog_one2one
ENSBTAG00000017141	CGRRF1	ENSMUSG00000055128	ortholog_one2one
ENSBTAG00000068357			
ENSBTAG00000060127			
ENSBTAG00000072509	OR4C3	ENSMUSG00000075069	ortholog_one2one
ENSBTAG00000076436			
ENSBTAG00000007594	CWF19L1	ENSMUSG00000025200	ortholog_one2one
ENSBTAG00000070517			
ENSBTAG00000059947			
ENSBTAG00000015214	CA3	ENSMUSG00000027559	ortholog_one2one
ENSBTAG00000073620	OR4C10		
ENSBTAG00000065145			
ENSBTAG00000020533	FBXO34	ENSMUSG00000037536	ortholog_one2one
ENSBTAG00000075215			
ENSBTAG00000071903			
ENSBTAG00000016324	FBXL13	ENSMUSG00000048520	ortholog_one2one
ENSBTAG00000061669			
ENSBTAG00000072155	OR4C10G	ENSMUSG00000064084	ortholog_many2many
ENSBTAG00000072155	OR4C10G	ENSMUSG00000049057	ortholog_many2many
ENSBTAG00000072155	OR4C10G	ENSMUSG00000061798	ortholog_many2many
ENSBTAG00000048916	LIPG	ENSMUSG00000053846	ortholog_one2one
ENSBTAG00000010739	BLOC1S2	ENSMUSG00000057506	ortholog_one2one
ENSBTAG00000070542	OR4C1L	ENSMUSG00000075093	ortholog_one2many
ENSBTAG00000057418			
ENSBTAG00000077058	CA1	ENSMUSG00000027556	ortholog_one2many
ENSBTAG00000010742	PKD2L1	ENSMUSG00000037578	ortholog_one2one
ENSBTAG00000063294			
ENSBTAG00000074333		ENSMUSG00000075088	ortholog_one2many
ENSBTAG00000069760			
ENSBTAG00000058773			
ENSBTAG00000077250	OR4C1	ENSMUSG00000075093	ortholog_one2many
ENSBTAG00000012630	PAMR1	ENSMUSG00000027188	ortholog_one2one
ENSBTAG00000064402		ENSMUSG00000027556	ortholog_one2many
ENSBTAG00000069317			
ENSBTAG00000078828	OR4C1J	ENSMUSG00000075093	ortholog_one2many
ENSBTAG00000007833	PIAS2	ENSMUSG00000025423	ortholog_one2one
ENSBTAG00000069453			
ENSBTAG00000018580	CBY2	ENSMUSG00000034913	ortholog_one2one
ENSBTAG00000027715		ENSMUSG00000031756	ortholog_one2many
ENSBTAG00000057722			
ENSBTAG00000010005	OR4P7	ENSMUSG00000056995	ortholog_one2one
ENSBTAG00000055207	SCD	ENSMUSG00000050195	ortholog_one2many
ENSBTAG00000055207	SCD	ENSMUSG00000025203	ortholog_one2many
ENSBTAG00000018277	TBPL2	ENSMUSG00000061809	ortholog_one2one
ENSBTAG00000056111			
ENSBTAG00000001000	CA13	ENSMUSG00000027555	ortholog_one2one
ENSBTAG00000051729	SIAH3	ENSMUSG00000091722	ortholog_one2one
ENSBTAG00000077849	OR5D79	ENSMUSG00000101078	ortholog_one2many
ENSBTAG00000077849	OR5D79	ENSMUSG00000100899	ortholog_one2many
ENSBTAG00000077849	OR5D79	ENSMUSG00000075132	ortholog_one2many
ENSBTAG00000077849	OR5D79	ENSMUSG00000075133	ortholog_one2many
ENSBTAG00000077849	OR5D79	ENSMUSG00000061342	ortholog_one2many
ENSBTAG00000004097	A2ML1		
ENSBTAG00000059654			
ENSBTAG00000013879	DGKH	ENSMUSG00000034731	ortholog_one2one
ENSBTAG00000072054			
ENSBTAG00000069768			
ENSBTAG00000074658	OR5D77		
ENSBTAG00000071113			
ENSBTAG00000067204			
ENSBTAG00000012914	WNT8B	ENSMUSG00000036961	ortholog_one2one
ENSBTAG00000077257			
ENSBTAG00000050104	OR5W2B	ENSMUSG00000047039	ortholog_many2many
ENSBTAG00000050104	OR5W2B	ENSMUSG00000068818	ortholog_many2many
ENSBTAG00000050104	OR5W2B	ENSMUSG00000068815	ortholog_many2many
ENSBTAG00000050104	OR5W2B	ENSMUSG00000068819	ortholog_many2many
ENSBTAG00000050104	OR5W2B	ENSMUSG00000061520	ortholog_many2many
ENSBTAG00000078987			
ENSBTAG00000076161			
ENSBTAG00000059795			
ENSBTAG00000055878			
ENSBTAG00000046121			
ENSBTAG00000039272	OR5W2	ENSMUSG00000047039	ortholog_many2many
ENSBTAG00000039272	OR5W2	ENSMUSG00000068818	ortholog_many2many
ENSBTAG00000039272	OR5W2	ENSMUSG00000068815	ortholog_many2many
ENSBTAG00000039272	OR5W2	ENSMUSG00000068819	ortholog_many2many
ENSBTAG00000039272	OR5W2	ENSMUSG00000061520	ortholog_many2many
ENSBTAG00000056639			
ENSBTAG00000024379	LRRC17	ENSMUSG00000039883	ortholog_one2one
ENSBTAG00000063842			
ENSBTAG00000048865	OR5W2C	ENSMUSG00000047039	ortholog_many2many
ENSBTAG00000048865	OR5W2C	ENSMUSG00000068818	ortholog_many2many
ENSBTAG00000048865	OR5W2C	ENSMUSG00000068815	ortholog_many2many
ENSBTAG00000048865	OR5W2C	ENSMUSG00000068819	ortholog_many2many
ENSBTAG00000048865	OR5W2C	ENSMUSG00000061520	ortholog_many2many
ENSBTAG00000058606			
ENSBTAG00000067374			
ENSBTAG00000052960	OR5W2D		
ENSBTAG00000051596			
ENSBTAG00000039916	SMAD2	ENSMUSG00000024563	ortholog_one2one
ENSBTAG00000056651			
ENSBTAG00000000090	SEC31B	ENSMUSG00000051984	ortholog_one2one
ENSBTAG00000019663	DECR1	ENSMUSG00000028223	ortholog_one2one
ENSBTAG00000075918			
ENSBTAG00000068928			
ENSBTAG00000054280	OR5W26	ENSMUSG00000047039	ortholog_many2many
ENSBTAG00000054280	OR5W26	ENSMUSG00000068818	ortholog_many2many
ENSBTAG00000054280	OR5W26	ENSMUSG00000068815	ortholog_many2many
ENSBTAG00000054280	OR5W26	ENSMUSG00000068819	ortholog_many2many
ENSBTAG00000054280	OR5W26	ENSMUSG00000061520	ortholog_many2many
ENSBTAG00000073774			
ENSBTAG00000054223	OR5W27		
ENSBTAG00000078181			
ENSBTAG00000017713	KTN1	ENSMUSG00000021843	ortholog_one2one
ENSBTAG00000070975			
ENSBTAG00000014161	ARMC10	ENSMUSG00000038525	ortholog_one2one
ENSBTAG00000014752	AKAP11	ENSMUSG00000022016	ortholog_one2one
ENSBTAG00000011578	CD44	ENSMUSG00000005087	ortholog_one2one
ENSBTAG00000007944	OR5I1	ENSMUSG00000068816	ortholog_one2one
ENSBTAG00000067247			
ENSBTAG00000018216	SKA1	ENSMUSG00000036223	ortholog_one2one
ENSBTAG00000057389	OR10AG65	ENSMUSG00000050772	ortholog_one2one
ENSBTAG00000066947			
ENSBTAG00000074344			
ENSBTAG00000062223	OR10AG64		
ENSBTAG00000055323			
ENSBTAG00000013225	NBN	ENSMUSG00000028224	ortholog_one2one
ENSBTAG00000034785	DNAJC15	ENSMUSG00000022013	ortholog_one2one
ENSBTAG00000075586		ENSMUSG00000049843	ortholog_many2many
ENSBTAG00000075586		ENSMUSG00000047969	ortholog_many2many
ENSBTAG00000075586		ENSMUSG00000044213	ortholog_many2many
ENSBTAG00000075699			
ENSBTAG00000000091	NDUFB8	ENSMUSG00000025204	ortholog_one2many
ENSBTAG00000061141			
ENSBTAG00000062024		ENSMUSG00000049843	ortholog_many2many
ENSBTAG00000062024		ENSMUSG00000047969	ortholog_many2many
ENSBTAG00000062024		ENSMUSG00000044213	ortholog_many2many
ENSBTAG00000014594	OR10AG75	ENSMUSG00000070857	ortholog_one2many
ENSBTAG00000014594	OR10AG75	ENSMUSG00000070856	ortholog_one2many
ENSBTAG00000059214			
ENSBTAG00000021334	C24H18orf32	ENSMUSG00000036299	ortholog_one2many
ENSBTAG00000007356	ELF1	ENSMUSG00000036461	ortholog_one2one
ENSBTAG00000046471	OR5F2C		
ENSBTAG00000062530			
ENSBTAG00000000092	HIF1AN	ENSMUSG00000036450	ortholog_one2one
ENSBTAG00000063764			
ENSBTAG00000022902	RPL17		
ENSBTAG00000003291	RIMKLB	ENSMUSG00000040649	ortholog_one2one
ENSBTAG00000072379	OR5F2		
ENSBTAG00000014171	NAPEPLD	ENSMUSG00000044968	ortholog_one2one
ENSBTAG00000073622		ENSMUSG00000015536	ortholog_one2many
ENSBTAG00000061228			
ENSBTAG00000048141	OR10AG63	ENSMUSG00000044487	ortholog_one2one
ENSBTAG00000072009			
ENSBTAG00000007476	BTRC	ENSMUSG00000025217	ortholog_one2one
ENSBTAG00000078166	OR5F2B		
ENSBTAG00000006876	PMPCB	ENSMUSG00000029017	ortholog_one2one
ENSBTAG00000059480			
ENSBTAG00000032227	RBIS		
ENSBTAG00000016637	WBP4	ENSMUSG00000022023	ortholog_one2one
ENSBTAG00000039331	OR8H15	ENSMUSG00000086338	ortholog_many2many
ENSBTAG00000039331	OR8H15	ENSMUSG00000075168	ortholog_many2many
ENSBTAG00000039331	OR8H15	ENSMUSG00000070875	ortholog_many2many
ENSBTAG00000039331	OR8H15	ENSMUSG00000075169	ortholog_many2many
ENSBTAG00000039331	OR8H15	ENSMUSG00000075170	ortholog_many2many
ENSBTAG00000035031	OR8K5	ENSMUSG00000050603	ortholog_one2many
ENSBTAG00000035031	OR8K5	ENSMUSG00000075192	ortholog_one2many
ENSBTAG00000048378	DCC	ENSMUSG00000060534	ortholog_one2one
ENSBTAG00000000310	MFAP5	ENSMUSG00000030116	ortholog_one2one
ENSBTAG00000074284			
ENSBTAG00000072962			
ENSBTAG00000065351			
ENSBTAG00000035029	OR8K1B	ENSMUSG00000075197	ortholog_one2many
ENSBTAG00000078466			
ENSBTAG00000009378	E2F5	ENSMUSG00000027552	ortholog_one2one
ENSBTAG00000003784	DNAJC2	ENSMUSG00000029014	ortholog_one2one
ENSBTAG00000072207			
ENSBTAG00000071950	OR8J17	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000069265			
ENSBTAG00000008656	KBTBD6	ENSMUSG00000075502	ortholog_many2many
ENSBTAG00000008656	KBTBD6	ENSMUSG00000043881	ortholog_many2many
ENSBTAG00000075184	OR8J15	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000039823	KBTBD7	ENSMUSG00000075502	ortholog_many2many
ENSBTAG00000039823	KBTBD7	ENSMUSG00000043881	ortholog_many2many
ENSBTAG00000052893	OR8J3	ENSMUSG00000075198	ortholog_one2many
ENSBTAG00000012628	SLC1A2	ENSMUSG00000005089	ortholog_one2one
ENSBTAG00000062595			
ENSBTAG00000039110	OR8U9	ENSMUSG00000075199	ortholog_one2one
ENSBTAG00000062451			
ENSBTAG00000064546			
ENSBTAG00000074664	OR8U9	ENSMUSG00000075200	ortholog_one2one
ENSBTAG00000038251	NAA16	ENSMUSG00000022020	ortholog_one2one
ENSBTAG00000009907	MAPK4	ENSMUSG00000024558	ortholog_one2one
ENSBTAG00000071432	OR5AL2	ENSMUSG00000075201	ortholog_one2one
ENSBTAG00000076776			
ENSBTAG00000076803			
ENSBTAG00000011661	CEP152	ENSMUSG00000068394	ortholog_one2one
ENSBTAG00000073866	OR8U3	ENSMUSG00000050577	ortholog_one2one
ENSBTAG00000013678	OSGIN2	ENSMUSG00000041153	ortholog_one2one
ENSBTAG00000046712	PSMC2	ENSMUSG00000028932	ortholog_one2one
ENSBTAG00000070735			
ENSBTAG00000015929	OR5M3	ENSMUSG00000042796	ortholog_one2many
ENSBTAG00000015929	OR5M3	ENSMUSG00000045392	ortholog_one2many
ENSBTAG00000076297			
ENSBTAG00000078852	OR5M11	ENSMUSG00000057207	ortholog_one2many
ENSBTAG00000078852	OR5M11	ENSMUSG00000059873	ortholog_one2many
