Gene stable ID	Gene name	Mouse gene stable ID	Mouse homology type
ENSSSCG00000003777	SLC44A5	ENSMUSG00000028360	ortholog_one2one
ENSSSCG00000009850	TAOK3	ENSMUSG00000061288	ortholog_one2one
ENSSSCG00000008568	DRC1	ENSMUSG00000073102	ortholog_one2one
ENSSSCG00000010987	UBAP2	ENSMUSG00000028433	ortholog_one2one
ENSSSCG00000007083	PCSK2	ENSMUSG00000027419	ortholog_one2one
ENSSSCG00000061855		ENSMUSG00000079658	ortholog_one2many
ENSSSCG00000017630	EPX	ENSMUSG00000052234	ortholog_one2one
ENSSSCG00000041020			
ENSSSCG00000009474	SCEL	ENSMUSG00000022123	ortholog_one2one
ENSSSCG00000001792	EFL1	ENSMUSG00000038563	ortholog_one2one
ENSSSCG00000040194	PABPC5	ENSMUSG00000034732	ortholog_one2one
ENSSSCG00000010210	SLC16A9	ENSMUSG00000037762	ortholog_one2one
ENSSSCG00000017635	MKS1	ENSMUSG00000034121	ortholog_one2one
ENSSSCG00000021466	SAMTOR	ENSMUSG00000042742	ortholog_one2one
ENSSSCG00000011496	ADAMTS9	ENSMUSG00000030022	ortholog_one2one
ENSSSCG00000060446			
ENSSSCG00000051742			
ENSSSCG00000034725	UBE2R2	ENSMUSG00000036241	ortholog_one2one
ENSSSCG00000016643	TMEM168	ENSMUSG00000029569	ortholog_one2one
ENSSSCG00000009851		ENSMUSG00000032959	ortholog_one2one
ENSSSCG00000007494	CSTF1	ENSMUSG00000027498	ortholog_one2one
ENSSSCG00000032074	IRX2	ENSMUSG00000001504	ortholog_one2one
ENSSSCG00000003778	LHX8	ENSMUSG00000096225	ortholog_one2one
ENSSSCG00000050751			
ENSSSCG00000056840			
ENSSSCG00000041744			
ENSSSCG00000063274			
ENSSSCG00000009458			
ENSSSCG00000055783	UQCRB	ENSMUSG00000021520	ortholog_one2one
ENSSSCG00000032953			
ENSSSCG00000012504	NAP1L3	ENSMUSG00000055733	ortholog_one2one
ENSSSCG00000040193		ENSMUSG00000069189	ortholog_one2one
ENSSSCG00000016639	FOXP2	ENSMUSG00000029563	ortholog_one2one
ENSSSCG00000010990	NOL6	ENSMUSG00000028430	ortholog_one2one
ENSSSCG00000009852	VSIG10	ENSMUSG00000066894	ortholog_one2one
ENSSSCG00000040073	MZT1	ENSMUSG00000033186	ortholog_one2one
ENSSSCG00000000789	CNTN1	ENSMUSG00000055022	ortholog_one2one
ENSSSCG00000007495	CASS4	ENSMUSG00000074570	ortholog_one2one
ENSSSCG00000006132	MMP16	ENSMUSG00000028226	ortholog_one2one
ENSSSCG00000003779	TYW3	ENSMUSG00000047583	ortholog_one2one
ENSSSCG00000036272		ENSMUSG00000063480	ortholog_one2one
ENSSSCG00000025120	BORA	ENSMUSG00000022070	ortholog_one2one
ENSSSCG00000008480	MORN2	ENSMUSG00000045257	ortholog_one2one
ENSSSCG00000017636	LPO	ENSMUSG00000009356	ortholog_one2one
ENSSSCG00000017032		ENSMUSG00000020415	ortholog_one2one
ENSSSCG00000009188	STPG2	ENSMUSG00000047940	ortholog_one2one
ENSSSCG00000017033	SLU7	ENSMUSG00000020409	ortholog_one2one
ENSSSCG00000003780	CRYZ	ENSMUSG00000028199	ortholog_one2one
ENSSSCG00000051391			
ENSSSCG00000040513	AQP3	ENSMUSG00000028435	ortholog_one2one
ENSSSCG00000061974		ENSMUSG00000021905	ortholog_one2many
ENSSSCG00000007084	BFSP1	ENSMUSG00000027420	ortholog_one2one
ENSSSCG00000008479	DHX57	ENSMUSG00000035051	ortholog_one2one
ENSSSCG00000006115	RUNX1T1	ENSMUSG00000006586	ortholog_one2one
ENSSSCG00000053872			
ENSSSCG00000061348			
ENSSSCG00000034522	TRIP13	ENSMUSG00000021569	ortholog_one2one
ENSSSCG00000024168	AIMP1	ENSMUSG00000028029	ortholog_one2one
ENSSSCG00000062263			
ENSSSCG00000051945			
ENSSSCG00000054511			
ENSSSCG00000055538			
ENSSSCG00000058402			
ENSSSCG00000062208			
ENSSSCG00000057634			
ENSSSCG00000060261			
ENSSSCG00000063345			
ENSSSCG00000063435			
ENSSSCG00000044969			
ENSSSCG00000055003			
ENSSSCG00000045058			
ENSSSCG00000052658			
ENSSSCG00000062333			
ENSSSCG00000010211	CCDC6	ENSMUSG00000048701	ortholog_one2one
ENSSSCG00000007085	DSTN	ENSMUSG00000015932	ortholog_one2one
ENSSSCG00000055485			
ENSSSCG00000009460	DIS3	ENSMUSG00000033166	ortholog_one2one
ENSSSCG00000057271			
ENSSSCG00000059718			
ENSSSCG00000003766	DNAJB4	ENSMUSG00000028035	ortholog_one2one
ENSSSCG00000010992		ENSMUSG00000028427	ortholog_one2one
ENSSSCG00000052981	U6		
ENSSSCG00000058894	U6		
ENSSSCG00000042184	U3		
ENSSSCG00000060987	U6		
ENSSSCG00000056898	U6		
ENSSSCG00000019498	U6		
ENSSSCG00000038662	FAM200C		
ENSSSCG00000023245	NONO	ENSMUSG00000031311	ortholog_one2one
ENSSSCG00000035993	C1QTNF2	ENSMUSG00000046491	ortholog_one2one
ENSSSCG00000031963	SAXO2	ENSMUSG00000038570	ortholog_one2one
ENSSSCG00000017637	MPO	ENSMUSG00000009350	ortholog_one2one
ENSSSCG00000003771	FUBP1	ENSMUSG00000028034	ortholog_one2one
ENSSSCG00000001771	RASGRF1	ENSMUSG00000032356	ortholog_one2one
ENSSSCG00000024692	RRBP1	ENSMUSG00000027422	ortholog_one2one
ENSSSCG00000017036	CCNJL	ENSMUSG00000044707	ortholog_one2one
ENSSSCG00000050876			
ENSSSCG00000009853	WSB2	ENSMUSG00000029364	ortholog_one2one
ENSSSCG00000047543			
ENSSSCG00000011500	KBTBD8	ENSMUSG00000030031	ortholog_one2one
ENSSSCG00000035118	BRD9	ENSMUSG00000057649	ortholog_one2one
ENSSSCG00000040588		ENSMUSG00000024805	ortholog_one2many
ENSSSCG00000011002	TMEM215	ENSMUSG00000046593	ortholog_one2one
ENSSSCG00000036445		ENSMUSG00000023078	ortholog_one2one
ENSSSCG00000008482	GEMIN6	ENSMUSG00000055760	ortholog_one2one
ENSSSCG00000011003	NDUFB6	ENSMUSG00000071014	ortholog_one2one
ENSSSCG00000015373	TMEM196		
ENSSSCG00000008483		ENSMUSG00000046196	ortholog_one2one
ENSSSCG00000056481	BANF2	ENSMUSG00000037307	ortholog_one2one
ENSSSCG00000016554	MEST	ENSMUSG00000051855	ortholog_one2one
ENSSSCG00000011501	SUCLG2	ENSMUSG00000061838	ortholog_one2one
ENSSSCG00000008989	CNOT6L	ENSMUSG00000034724	ortholog_one2one
ENSSSCG00000017037	FABP6	ENSMUSG00000020405	ortholog_one2one
ENSSSCG00000008484	SRSF7	ENSMUSG00000024097	ortholog_one2one
ENSSSCG00000017638	TSPOAP1	ENSMUSG00000034156	ortholog_one2one
ENSSSCG00000058178			
ENSSSCG00000007088			
ENSSSCG00000025298	POLR1F	ENSMUSG00000020561	ortholog_one2one
ENSSSCG00000011004	TOPORS	ENSMUSG00000036822	ortholog_one2one
ENSSSCG00000024722	PIBF1	ENSMUSG00000022064	ortholog_one2one
ENSSSCG00000015355	DGKB	ENSMUSG00000036095	ortholog_one2one
ENSSSCG00000042118	TAFA1	ENSMUSG00000059187	ortholog_one2one
ENSSSCG00000032430	ANKRD34C	ENSMUSG00000047606	ortholog_one2one
ENSSSCG00000009854	RFC5	ENSMUSG00000029363	ortholog_one2one
ENSSSCG00000033199	TAFA4	ENSMUSG00000046500	ortholog_one2one
ENSSSCG00000039607	EXOC3	ENSMUSG00000034152	ortholog_one2one
ENSSSCG00000062673			
ENSSSCG00000063110			
ENSSSCG00000048258			
ENSSSCG00000011504	EOGT	ENSMUSG00000035245	ortholog_one2one
ENSSSCG00000060532			
ENSSSCG00000017038		ENSMUSG00000044950	ortholog_one2many
ENSSSCG00000016600	TMEM229A	ENSMUSG00000048022	ortholog_one2one
ENSSSCG00000007089	MGME1	ENSMUSG00000027424	ortholog_one2one
ENSSSCG00000001773	TMED3	ENSMUSG00000032353	ortholog_one2one
ENSSSCG00000040822	RERGL	ENSMUSG00000092164	ortholog_one2one
ENSSSCG00000036377	OVOL2	ENSMUSG00000037279	ortholog_one2one
ENSSSCG00000037368	TAS2R16	ENSMUSG00000043865	ortholog_one2one
ENSSSCG00000011510	TMF1	ENSMUSG00000030059	ortholog_one2one
ENSSSCG00000032538	GCM1	ENSMUSG00000023333	ortholog_one2one
ENSSSCG00000008486	GALM	ENSMUSG00000035473	ortholog_one2many
ENSSSCG00000036149			
ENSSSCG00000036161	CNBD1	ENSMUSG00000073991	ortholog_one2one
ENSSSCG00000039563	GIMD1	ENSMUSG00000091721	ortholog_one2one
ENSSSCG00000016556	CEP41	ENSMUSG00000029790	ortholog_one2one
ENSSSCG00000052391	PET117	ENSMUSG00000098387	ortholog_one2one
ENSSSCG00000024149	ELOVL5	ENSMUSG00000032349	ortholog_one2one
ENSSSCG00000021784	TBCK	ENSMUSG00000028030	ortholog_one2one
ENSSSCG00000007092	KAT14	ENSMUSG00000027425	ortholog_one2one
ENSSSCG00000006116	SLC26A7	ENSMUSG00000040569	ortholog_one2one
ENSSSCG00000000791	PDZRN4	ENSMUSG00000036218	ortholog_one2one
ENSSSCG00000009855	KSR2	ENSMUSG00000061578	ortholog_one2one
ENSSSCG00000022209	ITGB1BP2	ENSMUSG00000031312	ortholog_one2one
ENSSSCG00000028996	ALDH1A1	ENSMUSG00000024747	ortholog_one2many
ENSSSCG00000028996	ALDH1A1	ENSMUSG00000053279	ortholog_one2many
ENSSSCG00000047070			
ENSSSCG00000007093	ZNF133		
ENSSSCG00000032843	AHRR	ENSMUSG00000021575	ortholog_one2one
ENSSSCG00000047190			
ENSSSCG00000056684	DERL1	ENSMUSG00000022365	ortholog_one2one
ENSSSCG00000008621	NBAS	ENSMUSG00000020576	ortholog_one2one
ENSSSCG00000001752	CHRNA3	ENSMUSG00000032303	ortholog_one2one
ENSSSCG00000011506	UBA3	ENSMUSG00000030061	ortholog_one2one
ENSSSCG00000009881	OAS2	ENSMUSG00000032690	ortholog_one2one
ENSSSCG00000012392			
ENSSSCG00000006183	SBSPON	ENSMUSG00000032719	ortholog_one2one
ENSSSCG00000058956			
ENSSSCG00000057639			
ENSSSCG00000040528	TTC1	ENSMUSG00000041278	ortholog_one2one
ENSSSCG00000034752	SUPT4H1	ENSMUSG00000020485	ortholog_one2one
ENSSSCG00000053695			
ENSSSCG00000030408	RIGI	ENSMUSG00000040296	ortholog_one2one
ENSSSCG00000062848			
ENSSSCG00000055335			
ENSSSCG00000031701	GXYLT1	ENSMUSG00000036197	ortholog_one2one
ENSSSCG00000035101	KLF5	ENSMUSG00000005148	ortholog_one2one
ENSSSCG00000027115		ENSMUSG00000031314	ortholog_one2one
ENSSSCG00000052528			
ENSSSCG00000058451			
ENSSSCG00000016640	PPP1R3A	ENSMUSG00000042717	ortholog_one2one
ENSSSCG00000021586	ZHX2	ENSMUSG00000071757	ortholog_one2one
ENSSSCG00000017640	RNF43	ENSMUSG00000034177	ortholog_one2one
ENSSSCG00000022708	ZNF638	ENSMUSG00000030016	ortholog_one2one
ENSSSCG00000031775	YAF2	ENSMUSG00000022634	ortholog_one2one
ENSSSCG00000025130	KLF12	ENSMUSG00000072294	ortholog_one2one
ENSSSCG00000001751	CHRNA5	ENSMUSG00000035594	ortholog_one2one
ENSSSCG00000003768	NEXN	ENSMUSG00000039103	ortholog_one2one
ENSSSCG00000052975			
ENSSSCG00000058694			
ENSSSCG00000056278			
ENSSSCG00000052387			
ENSSSCG00000053745			
ENSSSCG00000005267	ANXA1	ENSMUSG00000024659	ortholog_one2one
ENSSSCG00000041829			
ENSSSCG00000016642	GPR85	ENSMUSG00000048216	ortholog_one2one
ENSSSCG00000017641	HSF5	ENSMUSG00000070345	ortholog_one2one
ENSSSCG00000015356	AGMO	ENSMUSG00000050103	ortholog_one2one
ENSSSCG00000008990			
ENSSSCG00000017642	MTMR4	ENSMUSG00000018401	ortholog_one2one
ENSSSCG00000036924	PSMA4	ENSMUSG00000032301	ortholog_one2one
ENSSSCG00000023807	ACO1	ENSMUSG00000028405	ortholog_one2one
ENSSSCG00000058780			
ENSSSCG00000041528			
ENSSSCG00000032090	PDCD6	ENSMUSG00000021576	ortholog_one2one
ENSSSCG00000060546			
ENSSSCG00000000793	PPHLN1	ENSMUSG00000036167	ortholog_one2one
ENSSSCG00000021885	MDFIC	ENSMUSG00000041390	ortholog_one2one
ENSSSCG00000043100			
ENSSSCG00000058288			
ENSSSCG00000044009			
ENSSSCG00000059863			
ENSSSCG00000056390			
ENSSSCG00000015357	MEOX2	ENSMUSG00000036144	ortholog_one2one
ENSSSCG00000061899	IMMP2L	ENSMUSG00000056899	ortholog_one2one
ENSSSCG00000005268	RORB	ENSMUSG00000036192	ortholog_one2one
ENSSSCG00000006184	TERF1	ENSMUSG00000025925	ortholog_one2one
ENSSSCG00000046640	OAS1	ENSMUSG00000066867	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000053765	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000001166	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000032623	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000029605	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000052776	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000001168	ortholog_one2many
ENSSSCG00000046640	OAS1	ENSMUSG00000066861	ortholog_one2many
ENSSSCG00000062198			
ENSSSCG00000049910			
ENSSSCG00000054494			
ENSSSCG00000015358	CRPPA	ENSMUSG00000043153	ortholog_one2one
ENSSSCG00000056798			
ENSSSCG00000012403	OGT	ENSMUSG00000034160	ortholog_one2one
ENSSSCG00000062063			
ENSSSCG00000043268			
ENSSSCG00000055963			
ENSSSCG00000060470			
ENSSSCG00000052996			
ENSSSCG00000009464	TBC1D4	ENSMUSG00000033083	ortholog_one2one
ENSSSCG00000033154	ARL6IP5	ENSMUSG00000035199	ortholog_one2one
ENSSSCG00000053046			
ENSSSCG00000043840			
ENSSSCG00000017643		ENSMUSG00000020486	ortholog_one2one
ENSSSCG00000053995			
ENSSSCG00000059922			
ENSSSCG00000058227			
ENSSSCG00000057166			
ENSSSCG00000062354			
ENSSSCG00000009883	RPH3A	ENSMUSG00000029608	ortholog_one2one
ENSSSCG00000016651		ENSMUSG00000063019	ortholog_one2many
ENSSSCG00000063250			
ENSSSCG00000060838			
ENSSSCG00000051410			
ENSSSCG00000057472			
ENSSSCG00000016652	LRRN3	ENSMUSG00000036295	ortholog_one2one
ENSSSCG00000001755	HYKK	ENSMUSG00000035878	ortholog_one2one
ENSSSCG00000047218			
ENSSSCG00000052599	LMOD3	ENSMUSG00000044086	ortholog_one2one
ENSSSCG00000034066	ZCRB1	ENSMUSG00000022635	ortholog_one2one
ENSSSCG00000062233	LINGO2	ENSMUSG00000045083	ortholog_one2one
ENSSSCG00000038801	NPNT	ENSMUSG00000040998	ortholog_one2one
ENSSSCG00000001756	IREB2	ENSMUSG00000032293	ortholog_one2one
ENSSSCG00000006185	KCNB2		
ENSSSCG00000032864			
ENSSSCG00000021126	SOSTDC1	ENSMUSG00000036169	ortholog_one2one
ENSSSCG00000011511	FRMD4B	ENSMUSG00000030064	ortholog_one2one
ENSSSCG00000034491	PRICKLE1	ENSMUSG00000036158	ortholog_one2one
ENSSSCG00000011011	IFNK	ENSMUSG00000042993	ortholog_one2one
ENSSSCG00000052260			
ENSSSCG00000058350			
ENSSSCG00000057925			
ENSSSCG00000049945			
ENSSSCG00000015361	LRRC72		
ENSSSCG00000052469			
ENSSSCG00000057070			
ENSSSCG00000056564			
ENSSSCG00000062931			
ENSSSCG00000003770	MIGA1	ENSMUSG00000054942	ortholog_one2one
ENSSSCG00000007094	DZANK1	ENSMUSG00000037259	ortholog_one2one
ENSSSCG00000054649			
ENSSSCG00000052909			
ENSSSCG00000063241			
ENSSSCG00000061713			
ENSSSCG00000046623			
ENSSSCG00000015360	ANKMY2	ENSMUSG00000036188	ortholog_one2one
ENSSSCG00000016557	CPA1	ENSMUSG00000054446	ortholog_one2one
ENSSSCG00000017041	ADRA1B	ENSMUSG00000050541	ortholog_one2one
ENSSSCG00000000779	KIF21A	ENSMUSG00000022629	ortholog_one2one
ENSSSCG00000056366			
ENSSSCG00000028759	ASAP1	ENSMUSG00000022377	ortholog_one2one
ENSSSCG00000052561			
ENSSSCG00000056943			
ENSSSCG00000058503			
ENSSSCG00000059762			
ENSSSCG00000021873	CRABP1	ENSMUSG00000032291	ortholog_one2one
ENSSSCG00000012402	CXCR3	ENSMUSG00000050232	ortholog_one2one
ENSSSCG00000055057			
ENSSSCG00000023118	BZW2	ENSMUSG00000020547	ortholog_one2one
ENSSSCG00000060041			
ENSSSCG00000053620			
ENSSSCG00000055669			
ENSSSCG00000044748			
ENSSSCG00000056025			
ENSSSCG00000005269	TRPM6	ENSMUSG00000024727	ortholog_one2one
ENSSSCG00000056552			
ENSSSCG00000051170			
ENSSSCG00000061585			
ENSSSCG00000059932			
ENSSSCG00000059023			
ENSSSCG00000049335			
ENSSSCG00000061299			
ENSSSCG00000062406			
ENSSSCG00000001757	SKIC8	ENSMUSG00000061559	ortholog_one2one
ENSSSCG00000048189			
ENSSSCG00000057560			
ENSSSCG00000042306			
ENSSSCG00000061186			
ENSSSCG00000059370			
ENSSSCG00000017044	IL12B	ENSMUSG00000004296	ortholog_one2one
ENSSSCG00000054875			
ENSSSCG00000056966			
ENSSSCG00000055709			
ENSSSCG00000016653	DNAJB9	ENSMUSG00000014905	ortholog_one2one
ENSSSCG00000035986			
ENSSSCG00000053893			
ENSSSCG00000054841			
ENSSSCG00000054243			
ENSSSCG00000059291			
ENSSSCG00000040220	USP33	ENSMUSG00000025437	ortholog_one2one
ENSSSCG00000041913			
ENSSSCG00000063328			
ENSSSCG00000055395			
ENSSSCG00000055720			
ENSSSCG00000052226			
ENSSSCG00000060194			
ENSSSCG00000052299			
ENSSSCG00000062047			
ENSSSCG00000062248			
ENSSSCG00000042210			
ENSSSCG00000057131		ENSMUSG00000045010	ortholog_many2many
ENSSSCG00000057131		ENSMUSG00000071749	ortholog_many2many
ENSSSCG00000057131		ENSMUSG00000118638	ortholog_many2many
ENSSSCG00000057131		ENSMUSG00000046774	ortholog_many2many
ENSSSCG00000052285			
ENSSSCG00000054664			
ENSSSCG00000058464			
ENSSSCG00000062207			
ENSSSCG00000038158	THAP5		
ENSSSCG00000052035			
ENSSSCG00000055174			
ENSSSCG00000058247			
ENSSSCG00000060927			
ENSSSCG00000043133			
ENSSSCG00000059445			
ENSSSCG00000017042	UBLCP1	ENSMUSG00000041231	ortholog_one2one
ENSSSCG00000056075			
ENSSSCG00000052271			
ENSSSCG00000062273			
ENSSSCG00000056873			
ENSSSCG00000058910			
ENSSSCG00000060167			
ENSSSCG00000051924			
ENSSSCG00000052030			
ENSSSCG00000052483			
ENSSSCG00000049649			
ENSSSCG00000052146			
ENSSSCG00000049533			
ENSSSCG00000047356			
ENSSSCG00000061793			
ENSSSCG00000053972			
ENSSSCG00000056441			
ENSSSCG00000052787			
ENSSSCG00000006186	TRPA1	ENSMUSG00000032769	ortholog_one2one
ENSSSCG00000003772	ZZZ3	ENSMUSG00000039068	ortholog_one2one
ENSSSCG00000057716			
ENSSSCG00000063495			
ENSSSCG00000016559	CPA2	ENSMUSG00000071553	ortholog_one2one
ENSSSCG00000036524			
ENSSSCG00000059725			
ENSSSCG00000048250			
ENSSSCG00000051266			
ENSSSCG00000044435			
ENSSSCG00000024591	ETV1	ENSMUSG00000004151	ortholog_one2one
ENSSSCG00000046263			
ENSSSCG00000056577			
ENSSSCG00000049283			
ENSSSCG00000050173			
ENSSSCG00000038502	U6		
ENSSSCG00000023577	SNORD121A	ENSMUSG00000089265	ortholog_one2one
ENSSSCG00000037646	DNAJA4	ENSMUSG00000032285	ortholog_one2one
ENSSSCG00000018689	SNORD121A	ENSMUSG00000089308	ortholog_one2one
ENSSSCG00000039263	SNORA31		
ENSSSCG00000019575	U6		
ENSSSCG00000017645	TEX14	ENSMUSG00000010342	ortholog_one2one
ENSSSCG00000053356			
ENSSSCG00000057412			
ENSSSCG00000062480	U6	ENSMUSG00000065800	ortholog_one2one
ENSSSCG00000048168			
ENSSSCG00000051220			
ENSSSCG00000055298	U6		
ENSSSCG00000031382	C9orf40	ENSMUSG00000047044	ortholog_one2one
ENSSSCG00000020314	U6	ENSMUSG00000119259	ortholog_one2one
ENSSSCG00000044297	U2	ENSMUSG00000084579	ortholog_one2many
ENSSSCG00000052088		ENSMUSG00000045010	ortholog_many2many
ENSSSCG00000052088		ENSMUSG00000071749	ortholog_many2many
ENSSSCG00000052088		ENSMUSG00000118638	ortholog_many2many
ENSSSCG00000052088		ENSMUSG00000046774	ortholog_many2many
ENSSSCG00000028046	ssc-mir-7-2	ENSMUSG00000065434	ortholog_one2one
ENSSSCG00000040290	MIR876	ENSMUSG00000077851	ortholog_one2one
ENSSSCG00000058042	ELMO1	ENSMUSG00000041112	ortholog_one2one
ENSSSCG00000025759		ENSMUSG00000026645	ortholog_one2one
ENSSSCG00000005271	CARNMT1	ENSMUSG00000024726	ortholog_one2one
ENSSSCG00000007462	KCNB1	ENSMUSG00000050556	ortholog_one2one
ENSSSCG00000020686	SDHA	ENSMUSG00000021577	ortholog_one2one
ENSSSCG00000034119	MEIG1	ENSMUSG00000026650	ortholog_one2one
ENSSSCG00000038184	ACBD7	ENSMUSG00000026644	ortholog_one2one
ENSSSCG00000005272	NMRK1	ENSMUSG00000037847	ortholog_one2one
ENSSSCG00000041535			
ENSSSCG00000015378	SP4	ENSMUSG00000025323	ortholog_one2one
ENSSSCG00000003773	AK5	ENSMUSG00000039058	ortholog_one2one
ENSSSCG00000006187	MSC	ENSMUSG00000025930	ortholog_one2one
ENSSSCG00000020705	MAP3K8	ENSMUSG00000024235	ortholog_one2one
ENSSSCG00000005273	OSTF1	ENSMUSG00000024725	ortholog_one2one
ENSSSCG00000053529		ENSMUSG00000045010	ortholog_many2many
ENSSSCG00000053529		ENSMUSG00000071749	ortholog_many2many
ENSSSCG00000053529		ENSMUSG00000118638	ortholog_many2many
ENSSSCG00000053529		ENSMUSG00000046774	ortholog_many2many
ENSSSCG00000001738	PGK2	ENSMUSG00000031233	ortholog_one2one
ENSSSCG00000040728	EYA1	ENSMUSG00000025932	ortholog_one2one
ENSSSCG00000007463	PTGIS	ENSMUSG00000017969	ortholog_one2one
ENSSSCG00000011018	MTPAP	ENSMUSG00000024234	ortholog_one2one
ENSSSCG00000056595			
ENSSSCG00000049870	U4		
ENSSSCG00000056088	CTXND1	ENSMUSG00000097789	ortholog_one2one
ENSSSCG00000063203	U6		
ENSSSCG00000023955	RAD51C	ENSMUSG00000007646	ortholog_one2one
ENSSSCG00000045601	U3		
ENSSSCG00000045662	U2		
ENSSSCG00000052980	U6		
ENSSSCG00000016562	SSMEM1	ENSMUSG00000029784	ortholog_one2one
ENSSSCG00000025642	Metazoa_SRP		
ENSSSCG00000023548	GSTCD	ENSMUSG00000028018	ortholog_one2one
ENSSSCG00000046980			
ENSSSCG00000037209	TLNRD1	ENSMUSG00000070462	ortholog_one2one
ENSSSCG00000038400	MIR592	ENSMUSG00000076067	ortholog_one2one
ENSSSCG00000011020	JCAD	ENSMUSG00000033960	ortholog_one2one
ENSSSCG00000036134			
ENSSSCG00000018826	ssc-mir-129b	ENSMUSG00000065469	ortholog_one2one
ENSSSCG00000016563	TMEM209	ENSMUSG00000029782	ortholog_one2one
ENSSSCG00000050549			
ENSSSCG00000061697			
ENSSSCG00000060609			
ENSSSCG00000041801			
ENSSSCG00000062682			
ENSSSCG00000052589			
ENSSSCG00000012408	NHSL2	ENSMUSG00000079481	ortholog_one2one
ENSSSCG00000056478			
ENSSSCG00000053085			
ENSSSCG00000056607			
ENSSSCG00000042064			
ENSSSCG00000035734			
ENSSSCG00000058643			
ENSSSCG00000041923			
ENSSSCG00000058365			
ENSSSCG00000038932	PPM1E	ENSMUSG00000046442	ortholog_one2one
ENSSSCG00000030617	INTS12	ENSMUSG00000028016	ortholog_one2one
ENSSSCG00000063191			
ENSSSCG00000061006			
ENSSSCG00000053319			
ENSSSCG00000049456			
ENSSSCG00000058584			
ENSSSCG00000060101			
ENSSSCG00000055063			
ENSSSCG00000057361			
ENSSSCG00000051525			
ENSSSCG00000059468			
ENSSSCG00000052611			
ENSSSCG00000005959		ENSMUSG00000022378	ortholog_one2one
ENSSSCG00000061454			
ENSSSCG00000051992			
ENSSSCG00000062529			
ENSSSCG00000051877			
ENSSSCG00000061812			
ENSSSCG00000059598			
ENSSSCG00000063407			
ENSSSCG00000057216			
ENSSSCG00000049107			
ENSSSCG00000055481			
ENSSSCG00000047506			
ENSSSCG00000057605			
ENSSSCG00000055942			
ENSSSCG00000054756			
ENSSSCG00000062982			
ENSSSCG00000062921			
ENSSSCG00000053818			
ENSSSCG00000053575			
ENSSSCG00000062851			
ENSSSCG00000042293			
ENSSSCG00000055176			
ENSSSCG00000061552			
ENSSSCG00000059947			
ENSSSCG00000017043	RNF145	ENSMUSG00000019189	ortholog_one2one
ENSSSCG00000058472			
ENSSSCG00000024081	NRBF2	ENSMUSG00000075000	ortholog_one2one
ENSSSCG00000052042			
ENSSSCG00000016657	AOAH	ENSMUSG00000021322	ortholog_one2one
ENSSSCG00000063254			
ENSSSCG00000056017			
ENSSSCG00000044048			
ENSSSCG00000053686			
ENSSSCG00000015379	DNAH11	ENSMUSG00000018581	ortholog_one2one
ENSSSCG00000052366			
ENSSSCG00000054681			
ENSSSCG00000057858			
ENSSSCG00000057483			
ENSSSCG00000058529			
ENSSSCG00000053129			
ENSSSCG00000062077			
ENSSSCG00000054574			
ENSSSCG00000052756			
ENSSSCG00000020311	U6		
ENSSSCG00000057528			
ENSSSCG00000018194	U6		
ENSSSCG00000055731	U6		
ENSSSCG00000053404			
ENSSSCG00000032524	U6		
ENSSSCG00000043066			
ENSSSCG00000034034	U6	ENSMUSG00000064591	ortholog_one2one
ENSSSCG00000054805			
ENSSSCG00000057479	U6	ENSMUSG00000065903	ortholog_one2one
ENSSSCG00000063421			
ENSSSCG00000035460			
ENSSSCG00000045514			
ENSSSCG00000050806			
ENSSSCG00000049622			
ENSSSCG00000021764	ARHGEF38	ENSMUSG00000040969	ortholog_one2one
ENSSSCG00000024463	PJA1	ENSMUSG00000034403	ortholog_one2one
ENSSSCG00000056429			
ENSSSCG00000019343	ssc-mir-184		
ENSSSCG00000052209			
ENSSSCG00000009466	UCHL3	ENSMUSG00000035337	ortholog_one2many
ENSSSCG00000009466	UCHL3	ENSMUSG00000022111	ortholog_one2many
ENSSSCG00000017046	EBF1	ENSMUSG00000057098	ortholog_one2one
ENSSSCG00000019232	ssc-mir-206	ENSMUSG00000065559	ortholog_one2one
ENSSSCG00000057898			
ENSSSCG00000058640			
ENSSSCG00000018805	ssc-mir-133b	ENSMUSG00000065480	ortholog_one2one
ENSSSCG00000054206			
ENSSSCG00000050989			
ENSSSCG00000007095	POLR3F	ENSMUSG00000027427	ortholog_one2one
ENSSSCG00000002623		ENSMUSG00000111709	ortholog_many2many
ENSSSCG00000002623		ENSMUSG00000057933	ortholog_many2many
ENSSSCG00000002623		ENSMUSG00000074183	ortholog_many2many
ENSSSCG00000002623		ENSMUSG00000074179	ortholog_many2many
ENSSSCG00000023727	TRIM37	ENSMUSG00000018548	ortholog_one2one
ENSSSCG00000058792			
ENSSSCG00000055133			
ENSSSCG00000053778			
ENSSSCG00000052080			
ENSSSCG00000023520	PCSK5	ENSMUSG00000024713	ortholog_one2one
ENSSSCG00000010226	JMJD1C	ENSMUSG00000037876	ortholog_one2one
ENSSSCG00000055175			
