0	event_type	dPSI_control	p_diffsplice	zsa
ENSMUSG00000021488;AF:13:55358548:55358878-55361017:55359883:55359920-55361017:+	AF	-0.0025962355340326537	0.3559107559	False
ENSMUSG00000021488;AF:13:55359354:55359402-55361017:55359632:55359813-55361017:+	AF	7.075195534529858e-06	0.3559107559	False
ENSMUSG00000021488;AF:13:55359354:55359402-55361017:55359883:55359920-55361017:+	AF	2.5915999979834623e-05	0.3559107559	False
ENSMUSG00000021488;AF:13:55359632:55359813-55361017:55359883:55359920-55361017:+	AF	-0.06484622581978683	0.3559107559	False
ENSMUSG00000021488;AF:13:55359632:55359813-55361017:55359888:55359920-55361017:+	AF	-0.1715085773555497	0.3559107559	False
ENSMUSG00000021488;AF:13:55359632:55359813-55361017:55360199:55360430-55361017:+	AF	-0.22254694451871782	0.3559107559	False
ENSMUSG00000021488;AF:13:55359883:55359920-55361017:55360199:55360430-55361017:+	AF	-0.34887341565480434	0.3559107559	False
ENSMUSG00000021488;RI:13:55361017:55361130-55361874:55361963:+	RI	-0.11690913225155264	0.3559107559	False
ENSMUSG00000021488;SE:13:55424454-55425087:55425240-55425345:+	SE	-0.19028864881392304	0.2397602398	False
ENSMUSG00000021546;A3:13:58540290-58541010:58540230-58541010:-	A3	-0.16053317751477492	0.3074925075	False
ENSMUSG00000021546;A3:13:58541179-58541506:58541055-58541506:-	A3	-0.006115820820096651	0.4365634366	False
ENSMUSG00000021546;A5:13:58547804-58548147:58547804-58548156:-	A5	-0.000272980216787011	0.4485514486	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549181:58549207:-	AF	-0.03692452687307768	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549349:58549384:-	AF	0.08154046839456264	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549607:58549728:-	AF	-0.10811381841294787	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549674:58549869:-	AF	-0.009182831816787473	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549878:58549924:-	AF	-0.06660944300969407	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549878:58549929:-	AF	0.4928642887345294	0.1062937063	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549878:58549930:-	AF	0.06292091157945656	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549878:58549955:-	AF	3.771058163515306e-07	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58549878:58549956:-	AF	0.2313274336628915	0.3074925075	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550278:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550299:-	AF	0.00734410005391764	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550301:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550316:-	AF	0.09349914783055313	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550321:-	AF	-0.0024372695708462233	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550330:-	AF	0.03486902256378316	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58548924:58549079:58548231-58550207:58550463:-	AF	-0.14123137021074428	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549181:58549207:58548231-58549349:58549384:-	AF	0.04705403580139217	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549181:58549207:58548231-58549878:58549956:-	AF	0.12174498582852286	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549181:58549207:58548231-58550207:58550299:-	AF	0.004357119859774938	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549181:58549207:58548231-58550207:58550330:-	AF	0.00570408829485107	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549181:58549207:58548231-58550207:58550463:-	AF	0.001875631240930098	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549607:58549728:-	AF	-0.10710831883694771	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549674:58549869:-	AF	-0.03263520937355491	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549878:58549924:-	AF	-0.17954599257742931	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549878:58549929:-	AF	0.593567890077803	0.1202131202	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549878:58549930:-	AF	0.004108318053071769	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549878:58549955:-	AF	5.168140897460205e-07	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58549878:58549956:-	AF	0.08304726790997433	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550278:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550299:-	AF	-0.03122216314944199	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550301:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550316:-	AF	0.14683317907763904	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550321:-	AF	-0.009148100884771027	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550330:-	AF	-0.04351758527208528	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549349:58549384:58548231-58550207:58550463:-	AF	-0.20639544885761105	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549607:58549728:58548231-58549878:58549930:-	AF	-0.089164124053567	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549607:58549728:58548231-58549878:58549956:-	AF	0.06840167923598849	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549607:58549728:58548231-58550207:58550299:-	AF	0.008806091221852936	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549607:58549728:58548231-58550207:58550330:-	AF	0.017262434229366998	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549607:58549728:58548231-58550207:58550463:-	AF	0.005628121191897269	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549674:58549869:58548231-58549878:58549956:-	AF	0.012084720282631333	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549674:58549869:58548231-58550207:58550299:-	AF	0.0025435197115338333	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549674:58549869:58548231-58550207:58550330:-	AF	0.004841808859005967	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549674:58549869:58548231-58550207:58550463:-	AF	0.009823965469904267	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549924:58548231-58550207:58550299:-	AF	0.009695588579161231	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549924:58548231-58550207:58550330:-	AF	0.027765118984936818	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549924:58548231-58550207:58550463:-	AF	-0.04237291547851965	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549929:58548231-58550207:58550299:-	AF	-0.2536874247568695	0.1062937063	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549929:58548231-58550207:58550330:-	AF	-0.35133170268970904	0.1062937063	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549929:58548231-58550207:58550463:-	AF	-0.5738204011133347	0.0759240759	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549930:58548231-58550207:58550299:-	AF	-0.0074763940822619515	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549930:58548231-58550207:58550316:-	AF	0.16946254039873904	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549930:58548231-58550207:58550330:-	AF	-0.013122391142218501	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549930:58548231-58550207:58550463:-	AF	-0.03633497248999058	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549955:58548231-58550207:58550299:-	AF	-4.220440228709793e-08	0.4449150849	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549955:58548231-58550207:58550330:-	AF	-8.092317925977715e-08	0.4391284391	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549955:58548231-58550207:58550463:-	AF	-2.017065914551059e-07	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550278:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550299:-	AF	-0.19469372444713381	0.1898101898	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550301:-	AF	0.0	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550316:-	AF	0.02956666751436199	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550321:-	AF	-0.0032287095753930073	0.4365634366	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550330:-	AF	-0.22417161847135408	0.1898101898	False
ENSMUSG00000021546;AF:13:58548231-58549878:58549956:58548231-58550207:58550463:-	AF	-0.38819935681208356	0.1062937063	False
ENSMUSG00000021546;AL:13:58543456:58543501-58544641:58543703:58544073-58544641:-	AL	-0.009695588579161196	0.4365634366	False
ENSMUSG00000021546;RI:13:58541506:58541588-58541667:58541682:-	RI	-0.0004599435396705487	0.4391284391	False
ENSMUSG00000021546;RI:13:58541667:58541682-58541890:58541973:-	RI	0.0029332631817812	0.4365634366	False
ENSMUSG00000021546;SE:13:58543501-58544002:58544073-58544641:-	SE	-0.06788425098755796	0.4365634366	False
ENSMUSG00000021546;SE:13:58544713-58545567:58545610-58546970:-	SE	0.026983044641190945	0.4365634366	False
ENSMUSG00000021546;SE:13:58548231-58548924:58548986-58549878:-	SE	2.639536621204371e-06	0.4365634366	False
ENSMUSG00000021546;SE:13:58548231-58549878:58549931-58550207:-	SE	-0.0024107762321776832	0.4365634366	False
ENSMUSG00000021552;AF:13:58412013-58421888:58422002:58412013-58422466:58422654:-	AF	0.06309185853025578	0.2747252747	False
ENSMUSG00000021552;AF:13:58412013-58421888:58422002:58412013-58423314:58423513:-	AF	-0.01056522012917005	0.4075924076	False
ENSMUSG00000021552;AF:13:58412013-58422466:58422654:58412013-58423314:58423513:-	AF	-0.34577389126716046	0.0899100899	False
ENSMUSG00000021552;SE:13:58386526-58389468:58389569-58391616:-	SE	0.0022871174777951975	0.4075924076	False
ENSMUSG00000021552;SE:13:58412013-58421448:58421635-58421888:-	SE	0.007676666720720746	0.4075924076	False
ENSMUSG00000021557;A5:13:59692265-59704503:59692265-59704587:-	A5	-0.2594892353109606	0.3913328051	False
ENSMUSG00000021557;A5:13:59692265-59704912:59692265-59705037:-	A5	-0.15863015371506312	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59704912:59705133:-	AF	0.0221185247168711	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59705037:59705093:-	AF	0.06642642054423387	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59705037:59705100:-	AF	0.02720792285620813	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59705037:59705103:-	AF	0.08212727234366156	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59705037:59705114:-	AF	0.026120333224363065	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704733:59692265-59705037:59705125:-	AF	0.14318064180642523	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59704912:59705100:-	AF	-0.17452468880201433	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59704912:59705133:-	AF	-0.06355426572362914	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705093:-	AF	-0.21651956396310051	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705100:-	AF	-0.5345168937325881	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705103:-	AF	-0.3188452309290448	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705109:-	AF	0.03987748544077119	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705114:-	AF	-0.10767498927166577	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59705037:59705125:-	AF	-0.19672525582539635	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704503:59704736:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59704912:59705100:-	AF	-0.010875754333403376	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59704912:59705133:-	AF	0.1678087660740088	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705093:-	AF	0.09111885674206205	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705100:-	AF	-0.24600817887934961	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705103:-	AF	-0.012405291954982522	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705109:-	AF	0.05983367671180917	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705114:-	AF	0.10408718880777054	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59705037:59705125:-	AF	0.047917375465685974	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704587:59704851:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59704912:59705133:59692265-59706418:59706708:-	AF	0.0	0.4186289901	False
ENSMUSG00000021557;AF:13:59692265-59704912:59705133:59692265-59732939:59733025:-	AF	0.0	0.4186289901	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705093:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705093:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705100:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705100:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705103:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705103:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705109:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705114:59692265-59706418:59706708:-	AF	0.0	0.4186289901	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705114:59692265-59732939:59733025:-	AF	0.0	0.4186289901	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705125:59692265-59706418:59706708:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AF:13:59692265-59705037:59705125:59692265-59732939:59733025:-	AF	0.0	0.3913328051	False
ENSMUSG00000021557;AL:13:59593556:59598128-59608283:59599960:59600153-59608283:-	AL	0.01141219049687546	0.3913328051	False
ENSMUSG00000021557;AL:13:59593556:59598128-59608283:59601664:59602494-59608283:-	AL	0.09562008772737043	0.3913328051	False
ENSMUSG00000021557;AL:13:59597694:59598128-59608283:59599960:59600153-59608283:-	AL	-0.11011109988836665	0.3913328051	False
ENSMUSG00000021557;AL:13:59597694:59598128-59608283:59601664:59602494-59608283:-	AL	-0.003360093692388655	0.3913328051	False
ENSMUSG00000021557;AL:13:59597708:59598128-59608283:59599960:59600153-59608283:-	AL	0.002662671732073	0.3913328051	False
ENSMUSG00000021557;AL:13:59597708:59598128-59608283:59601664:59602494-59608283:-	AL	0.006342544637236234	0.3913328051	False
ENSMUSG00000021557;AL:13:59597809:59598128-59643147:59626508:59630418-59643147:-	AL	0.0308557517661614	0.3913328051	False
ENSMUSG00000021557;AL:13:59597809:59598128-59643147:59641214:59641684-59643147:-	AL	0.01592269507408829	0.3913328051	False
ENSMUSG00000021557;AL:13:59599960:59600153-59608283:59601664:59602494-59608283:-	AL	0.12550900939349063	0.3913328051	False
ENSMUSG00000021557;AL:13:59626508:59630418-59643147:59641214:59641684-59643147:-	AL	-0.004753068282639783	0.4186289901	False
ENSMUSG00000021557;AL:13:59655815:59655870-59660138:59659172:59659325-59660138:-	AL	0.07652846259672208	0.3913328051	False
ENSMUSG00000021557;MX:13:59673053-59676201:59676332-59679827:59673053-59678871:59679017-59679827:-	MX	-0.15884076419781812	0.3913328051	False
ENSMUSG00000021557;RI:13:59621502:59621631-59622346:59622526:-	RI	0.06431977613155453	0.3913328051	False
ENSMUSG00000021557;SE:13:59598128-59608283:59608443-59609811:-	SE	-0.13911716777143535	0.3913328051	False
ENSMUSG00000021557;SE:13:59624952-59630331:59630418-59643147:-	SE	-0.06431977613155426	0.3913328051	False
ENSMUSG00000021557;SE:13:59662109-59665467:59665504-59672960:-	SE	0.03096248820373293	0.3913328051	False
ENSMUSG00000021557;SE:13:59673053-59676201:59676332-59678871:-	SE	-0.018810028069798368	0.3913328051	False
ENSMUSG00000021557;SE:13:59676332-59678871:59679017-59679827:-	SE	0.12345379900725806	0.3913328051	False
ENSMUSG00000021557;SE:13:59681053-59681759:59681908-59684063:-	SE	0.021525883877630825	0.3913328051	False
ENSMUSG00000021557;SE:13:59681053-59684063:59684187-59692201:-	SE	-0.0015657937836320857	0.4340659341	False
ENSMUSG00000021557;SE:13:59692265-59703494:59703624-59705037:-	SE	-0.039035887396594596	0.3913328051	False
ENSMUSG00000021660;A5:13:98452806-98453133:98452806-98453374:-	A5	0.046322881624439975	0.1523476523	False
ENSMUSG00000021669;A5:13:96765653-96767269:96765607-96767269:+	A5	0.11943787783970305	0.1278721279	False
ENSMUSG00000021669;SE:13:96753057-96753502:96753579-96761203:+	SE	0.013518613599497686	0.3191808192	False
ENSMUSG00000021671;SE:13:96529852-96531000:96531077-96533148:+	SE	0.049638633986443415	0.3516483516	False
ENSMUSG00000021671;SE:13:96541191-96546599:96546818-96547098:+	SE	0.010347863481882762	0.3541458541	False
ENSMUSG00000021814;A5:14:20523397-20529848:20523397-20529963:-	A5	0.0061731704094946105	0.3626373626	False
ENSMUSG00000021814;SE:14:20515014-20517526:20517591-20517939:-	SE	0.009430123626127853	0.3626373626	False
ENSMUSG00000021814;SE:14:20523397-20529352:20529408-20529963:-	SE	0.03153030146036087	0.3626373626	False
ENSMUSG00000021843;A3:14:47901772-47904753:47901772-47904758:+	A3	0.0029847064790050615	0.4175824176	False
ENSMUSG00000021843;A3:14:47962427-47963386:47962427-47963683:+	A3	-0.00767902865111195	0.3966450216	False
ENSMUSG00000021843;A5:14:47886896-47901213:47886846-47901213:+	A5	0.014211209379271339	0.3966450216	False
ENSMUSG00000021843;A5:14:47971727-47973557:47971721-47973557:+	A5	-0.07019001478307216	0.3966450216	False
ENSMUSG00000021843;AF:14:47885905:47886034-47901213:47886768:47886896-47901213:+	AF	0.017852294834439973	0.3966450216	False
ENSMUSG00000021843;AF:14:47885905:47886034-47901213:47886773:47886846-47901213:+	AF	0.34681656622761026	0.3966450216	False
ENSMUSG00000021843;SE:14:47886896-47889719:47889843-47901213:+	SE	-0.027345334163370122	0.3966450216	False
ENSMUSG00000021843;SE:14:47941734-47941877:47941945-47943220:+	SE	-0.01529049407657912	0.3966450216	False
ENSMUSG00000021843;SE:14:47952179-47954331:47954417-47957653:+	SE	-0.021188431280186604	0.3966450216	False
ENSMUSG00000021843;SE:14:47962427-47963386:47963457-47963683:+	SE	0.048229321007329906	0.3966450216	False
ENSMUSG00000021843;SE:14:47963766-47963928:47964011-47967797:+	SE	-0.02789999451689927	0.3966450216	False
ENSMUSG00000021843;SE:14:47970779-47971612:47971721-47973557:+	SE	-0.008160696944027934	0.3966450216	False
ENSMUSG00000021843;SE:14:47970779-47971612:47971727-47973557:+	SE	-0.017009354705644048	0.3966450216	False
ENSMUSG00000021901;A3:14:30978748-30979246:30978748-30979583:+	A3	-0.1088543447471968	0.3606393606	False
ENSMUSG00000021901;A5:14:30975597-30975990:30975532-30975990:+	A5	0.02583477853120733	0.3606393606	False
ENSMUSG00000021901;RI:14:30973707:30973736-30973857:30973911:+	RI	0.010258762630876113	0.3606393606	False
ENSMUSG00000021901;RI:14:30978618:30978748-30979246:30979724:+	RI	0.022095491613870265	0.3606393606	False
ENSMUSG00000021901;RI:14:30978618:30978748-30979583:30979724:+	RI	0.04278200326359756	0.3606393606	False
ENSMUSG00000021936;A3:14:33104281-33105831:33104276-33105831:-	A3	0.03904534100105017	0.2204462204	False
ENSMUSG00000021936;A3:14:33109253-33110757:33109249-33110757:-	A3	-0.015140974233780802	0.2672327672	False
ENSMUSG00000021936;MX:14:33110939-33112199:33112270-33114899:33110939-33112630:33112701-33114899:-	MX	-0.09745793553590976	0.1218781219	False
ENSMUSG00000021936;SE:14:33124880-33130005:33130134-33132813:-	SE	0.12989988667177288	0.1218781219	False
ENSMUSG00000021962;A5:14:30235507-30240876:30235367-30240876:+	A5	0.031141235354648383	0.3790495219	False
ENSMUSG00000021962;AL:14:30227641-30232149:30232451:30227641-30240876:30241617:+	AL	-0.19840760714646571	0.1798201798	False
ENSMUSG00000021962;AL:14:30245768-30247165:30247477:30245768-30248144:30249013:+	AL	-0.4726816777585325	0.1798201798	False
ENSMUSG00000021962;SE:14:30207138-30210470:30210577-30224783:+	SE	0.0	0.4090909091	False
ENSMUSG00000021962;SE:14:30227641-30233844:30233981-30234941:+	SE	0.011515563313831165	0.3790495219	False
ENSMUSG00000021962;SE:14:30227641-30234941:30235054-30240876:+	SE	-0.04138519086071257	0.3790495219	False
ENSMUSG00000021962;SE:14:30241634-30243547:30243612-30244685:+	SE	-0.01573430325499736	0.3790495219	False
ENSMUSG00000021962;SE:14:30245768-30247165:30247256-30248144:+	SE	0.0840036963475469	0.3790495219	False
ENSMUSG00000022021;SE:14:87328590-87352450:87352482-87378434:-	SE	-0.009734031522729225	0.3431568432	False
ENSMUSG00000022024;SE:14:79857239-79859544:79859651-79862281:+	SE	0.05506533377710935	0.1433566434	False
ENSMUSG00000022051;AF:14:67237153-67237263:67237354:67237153-67246137:67246326:-	AF	-0.08622148761320314	0.3886113886	False
ENSMUSG00000022051;AF:14:67237153-67237854:67237957:67237153-67246137:67246326:-	AF	0.017349168251947183	0.3886113886	False
ENSMUSG00000022051;SE:14:67225224-67226349:67226390-67226584:-	SE	0.003219788265640667	0.3886113886	False
ENSMUSG00000022119;A3:14:105377883-105378632:105377874-105378632:-	A3	-0.009995771504424655	0.3501498501	False
ENSMUSG00000022119;A3:14:105387844-105388185:105387829-105388185:-	A3	0.044551198614929594	0.3501498501	False
ENSMUSG00000022119;AL:14:105344187:105347238-105354422:105352401:105352722-105354422:-	AL	-0.05375598901194728	0.3501498501	False
ENSMUSG00000022119;AL:14:105344187:105347238-105354422:105352422:105352722-105354422:-	AL	-0.010910392294389004	0.3501498501	False
ENSMUSG00000022119;AL:14:105344187:105347238-105354422:105352499:105352722-105354422:-	AL	0.046105865682879554	0.3501498501	False
ENSMUSG00000022119;SE:14:105369443-105376527:105376598-105377752:-	SE	0.013428762091360902	0.3501498501	False
ENSMUSG00000022160;A3:14:52536272-52537158:52536193-52537158:-	A3	-2.4253419137587606e-05	0.4070929071	False
ENSMUSG00000022160;A5:14:52537858-52542340:52537858-52542345:-	A5	0.008306351602592268	0.4070929071	False
ENSMUSG00000022160;RI:14:52537158:52537276-52537491:52537562:-	RI	-2.4253419137587606e-05	0.4070929071	False
ENSMUSG00000022160;SE:14:52532550-52533531:52533643-52533973:-	SE	0.04159200050046841	0.4070929071	False
ENSMUSG00000022160;SE:14:52533643-52533973:52534038-52534121:-	SE	0.06114114111985691	0.4070929071	False
ENSMUSG00000022160;SE:14:52534414-52534928:52535115-52535326:-	SE	0.06114114111985691	0.4070929071	False
ENSMUSG00000022160;SE:14:52535542-52536097:52536193-52537158:-	SE	0.00025572265167710003	0.4070929071	False
ENSMUSG00000022160;SE:14:52535542-52536097:52536272-52537158:-	SE	-0.1668280737114073	0.4070929071	False
ENSMUSG00000022160;SE:14:52537562-52537641:52537858-52542340:-	SE	-0.4134860967711609	0.4070929071	False
ENSMUSG00000022160;SE:14:52537858-52538754:52538825-52542345:-	SE	0.14204947951350483	0.4070929071	False
ENSMUSG00000022191;A5:15:12825028-12826151:12825024-12826151:+	A5	-0.0644478911834944	0.1703296703	False
ENSMUSG00000022191;MX:15:12827378-12830389:12830439-12834096:12827378-12832525:12832575-12834096:+	MX	-0.666665211076618	0.0799200799	False
ENSMUSG00000022194;AF:14:55129957:55130195-55132305:55131605:55131951-55132305:+	AF	0.3522142667157918	0.002997003	True
ENSMUSG00000022194;AF:14:55129957:55130195-55132305:55131612:55131951-55132305:+	AF	0.09499252825002136	0.167032967	False
ENSMUSG00000022194;AF:14:55129957:55130195-55132305:55132030:55132126-55132305:+	AF	-0.0001581765515459299	0.4260739261	False
ENSMUSG00000022194;AF:14:55129957:55130195-55132305:55132075:55132126-55132305:+	AF	-0.5497407119209936	0.0013320013	True
ENSMUSG00000022194;AF:14:55131605:55131951-55132305:55132030:55132126-55132305:+	AF	-0.0011735494717791672	0.4260739261	False
ENSMUSG00000022194;AF:14:55131605:55131951-55132305:55132075:55132126-55132305:+	AF	-0.46100216854106657	0.0013320013	True
ENSMUSG00000022194;AF:14:55131612:55131951-55132305:55132030:55132126-55132305:+	AF	-0.08512772829380277	0.350982351	False
ENSMUSG00000022194;AF:14:55131612:55131951-55132305:55132075:55132126-55132305:+	AF	-0.9862320660236714	0.0	True
ENSMUSG00000022200;AL:15:12343237-12343359:12343516:12343237-12349454:12351351:+	AL	0.1142595564266265	0.1248751249	False
ENSMUSG00000022200;SE:15:12343237-12343359:12343407-12349454:+	SE	0.0522296495201093	0.1663336663	False
ENSMUSG00000022205;AF:15:11993947-11995714:11995836:11993947-11996037:11996098:-	AF	0.06789007058611776	0.2491258741	False
ENSMUSG00000022205;AF:15:11993947-11995714:11995836:11993947-11996037:11996144:-	AF	0.011514339867224277	0.3691308691	False
ENSMUSG00000022205;AF:15:11993947-11995714:11995836:11993947-11996957:11997069:-	AF	0.10942478447398402	0.2491258741	False
ENSMUSG00000022205;AF:15:11993947-11996037:11996098:11993947-11996957:11997069:-	AF	-0.03179708837830231	0.2491258741	False
ENSMUSG00000022205;AF:15:11993947-11996037:11996144:11993947-11996957:11997069:-	AF	0.04738685052166608	0.2491258741	False
ENSMUSG00000022255;A3:15:34099731-34114170:34099731-34118026:+	A3	-0.006945151801615784	0.3681318681	False
