0	event_type	dPSI_control	p_diffsplice	zsa
ENSMUSG00000023020;AL:15:99623729-99625216:99625451:99623729-99625526:99627413:+	AL	-0.0030548713294047403	0.2307692308	False
ENSMUSG00000023021;A3:15:99636702-99637287:99636611-99637287:-	A3	0.004780988912423401	0.3351648352	False
ENSMUSG00000023021;AF:15:99649222-99669769:99669973:99649222-99670064:99670482:-	AF	-0.003044602958703125	0.3351648352	False
ENSMUSG00000023021;AF:15:99649222-99670064:99670482:99649222-99670556:99670766:-	AF	0.004160581060900892	0.3351648352	False
ENSMUSG00000023021;AL:15:99633473:99634317-99636546:99635216:99635534-99636546:-	AL	-0.008914140099412049	0.3351648352	False
ENSMUSG00000023021;SE:15:99634317-99635428:99635534-99636546:-	SE	0.007642675140289504	0.3351648352	False
ENSMUSG00000023021;SE:15:99637393-99637483:99637611-99638825:-	SE	-0.008433945825146782	0.3351648352	False
ENSMUSG00000023025;A3:15:99870864-99882798:99870864-99882801:+	A3	-0.01822657461540625	0.3422577423	False
ENSMUSG00000023025;A3:15:99870864-99882798:99870864-99882814:+	A3	0.0	0.3422577423	False
ENSMUSG00000023025;A3:15:99870864-99882801:99870864-99882814:+	A3	0.0	0.4100899101	False
ENSMUSG00000023025;AF:15:99867946:99868159-99882798:99870750:99870864-99882798:+	AF	0.5484862641463595	0.0689310689	False
ENSMUSG00000023025;RI:15:99885284:99885359-99888174:99888310:+	RI	-0.01264332946749725	0.3422577423	False
ENSMUSG00000023027;A3:15:100130712-100143113:100130712-100143126:+	A3	0.0066332883149999265	0.3409090909	False
ENSMUSG00000023027;A3:15:100152394-100157696:100152394-100157701:+	A3	-0.020341674841222845	0.3031583801	False
ENSMUSG00000023027;A5:15:100130196-100130614:100130140-100130614:+	A5	0.06543119002949516	0.2114552115	False
ENSMUSG00000023027;AF:15:100125700:100125963-100130614:100126144:100126486-100130614:+	AF	0.0014360287170610553	0.3846153846	False
ENSMUSG00000023027;AF:15:100125700:100125963-100130614:100130040:100130196-100130614:+	AF	-0.22167917305538798	0.0749250749	False
ENSMUSG00000023027;AF:15:100125700:100125963-100130614:100130052:100130196-100130614:+	AF	-0.24387199506534196	0.0749250749	False
ENSMUSG00000023027;AF:15:100125700:100125963-100130614:100130079:100130140-100130614:+	AF	-0.1863282940400366	0.0779220779	False
ENSMUSG00000023027;AF:15:100126144:100126486-100130614:100130052:100130196-100130614:+	AF	-0.08222771953227141	0.2114552115	False
ENSMUSG00000023027;SE:15:100130712-100143126:100143226-100149950:+	SE	-0.18613478708649123	0.0749250749	False
ENSMUSG00000023048;A5:15:102368016-102368543:102367690-102368543:+	A5	0.0023259852790236245	0.3706293706	False
ENSMUSG00000023048;AF:15:102367463:102367567-102368543:102367637:102367690-102368543:+	AF	-0.007333482537273575	0.3706293706	False
ENSMUSG00000023048;AF:15:102367463:102367567-102368543:102367667:102368016-102368543:+	AF	-0.2987301247388141	0.1968031968	False
ENSMUSG00000023048;SE:15:102367690-102367899:102368016-102368543:+	SE	0.17666875872215604	0.0679320679	False
ENSMUSG00000023066;A3:18:89131575-89133569:89131575-89133624:+	A3	-0.0033591424042379164	0.3211788212	False
ENSMUSG00000023066;SE:18:89004199-89005306:89005370-89007559:+	SE	0.0	0.3211788212	False
ENSMUSG00000023066;SE:18:89039887-89045083:89045171-89047016:+	SE	0.2572690707240718	0.1548451548	False
ENSMUSG00000023066;SE:18:89084042-89084910:89085060-89091669:+	SE	-0.06875226281130184	0.295954046	False
ENSMUSG00000023066;SE:18:89122185-89126173:89126278-89127375:+	SE	0.007677342435063794	0.3211788212	False
ENSMUSG00000023067;AF:17:29309953:29310075-29317371:29312743:29312835-29317371:+	AF	0.0	0.3106893107	False
ENSMUSG00000023072;A3:7:35117786-35119629:35117786-35119672:+	A3	0.03350533325560173	0.3464535465	False
ENSMUSG00000023072;A5:7:35096631-35097415:35096627-35097415:+	A5	0.0	0.3464535465	False
ENSMUSG00000023072;A5:7:35120454-35122725:35120383-35122725:+	A5	0.02316480413981964	0.3464535465	False
ENSMUSG00000023072;SE:7:35124197-35124470:35124619-35127025:+	SE	0.02316480413981964	0.3464535465	False
ENSMUSG00000023072;SE:7:35128723-35129340:35129536-35131943:+	SE	0.001674592320597325	0.3741258741	False
ENSMUSG00000023072;SE:7:35128723-35131943:35132032-35134899:+	SE	-0.03873660400848937	0.3464535465	False
ENSMUSG00000023074;A5:X:52436742-52444530:52436742-52444533:-	A5	0.05898137907421369	0.038961039	False
ENSMUSG00000023089;SE:6:24519256-24522658:24522774-24527272:-	SE	-0.024588859748032155	0.2462537463	False
ENSMUSG00000023104;A3:5:134623128-134624073:134623128-134624137:+	A3	0.039780710126509126	0.2952047952	False
ENSMUSG00000023104;AF:5:134610220:134610474-134615752:134611544:134611740-134615752:+	AF	0.10927374508516544	0.2952047952	False
ENSMUSG00000023104;AF:5:134610220:134610474-134615752:134611611:134611740-134615752:+	AF	0.01261661198504	0.2952047952	False
ENSMUSG00000023106;AF:5:124045238:124045429-124046163:124045552:124045765-124046163:+	AF	-0.0271187916541743	0.2614885115	False
ENSMUSG00000023106;AF:5:124045332:124045429-124046163:124045552:124045765-124046163:+	AF	0.07633238841191115	0.2607392607	False
ENSMUSG00000023106;AF:5:124045345:124045429-124046163:124045552:124045765-124046163:+	AF	0.0008198753391698748	0.3856143856	False
ENSMUSG00000023118;A3:7:18780827-18781375:18780827-18781446:+	A3	0.0	0.2522477522	False
ENSMUSG00000023118;SE:7:18758431-18761822:18761947-18762789:+	SE	-0.022991271001592175	0.2522477522	False
ENSMUSG00000023118;SE:7:18770000-18770089:18770162-18770587:+	SE	0.4277341855190112	0.2142857143	False
ENSMUSG00000023191;A3:6:124827948-124828042:124827946-124828042:-	A3	0.0	0.3661338661	False
ENSMUSG00000023191;A3:6:124831415-124831811:124831410-124831811:-	A3	0.0	0.3661338661	False
ENSMUSG00000023191;RI:6:124822165:124822282-124822471:124822621:-	RI	0.0	0.3661338661	False
ENSMUSG00000023191;RI:6:124827881:124827948-124828042:124828094:-	RI	-0.002440693662819775	0.3661338661	False
ENSMUSG00000023192;A3:9:106522290-106522496:106521340-106522496:-	A3	0.0	0.3811188811	False
ENSMUSG00000023192;AF:9:106522676-106523654:106523812:106522676-106524350:106525302:-	AF	0.0	0.3811188811	False
ENSMUSG00000023192;AL:9:106520294:106521340-106522496:106522183:106522290-106522496:-	AL	0.0	0.3811188811	False
ENSMUSG00000023192;RI:9:106524350:106524469-106525304:106525425:-	RI	0.0016031719259728128	0.3811188811	False
ENSMUSG00000023286;A5:4:156028607-156033464:156028470-156033464:+	A5	-0.064880867074603	0.2013986014	False
ENSMUSG00000023286;SE:4:156028470-156030712:156030874-156033464:+	SE	0.03985738806219287	0.2013986014	False
ENSMUSG00000023286;SE:4:156028607-156030712:156030874-156033464:+	SE	-0.09769648140300718	0.2013986014	False
ENSMUSG00000023286;SE:4:156040017-156040825:156040905-156041538:+	SE	-0.0051378844818460445	0.3146853147	False
ENSMUSG00000023307;A3:19:37197885-37198038:37197885-37198068:+	A3	-0.09473567042794784	0.0314685315	False
ENSMUSG00000023345;A3:9:106158655-106160051:106158655-106160054:+	A3	-0.30503668724143596	0.2564102564	False
ENSMUSG00000023345;A3:9:106185232-106207072:106185232-106207100:+	A3	-0.013598777433994735	0.2882117882	False
ENSMUSG00000023345;A3:9:106203525-106207072:106203525-106207100:+	A3	0.034340373788117384	0.2692307692	False
ENSMUSG00000023345;AF:9:106158260:106158655-106160051:106158781:106158926-106160051:+	AF	0.0	0.2882117882	False
ENSMUSG00000023345;AF:9:106158260:106158655-106160051:106158801:106158950-106160051:+	AF	-0.06988233151288248	0.2637362637	False
ENSMUSG00000023345;AF:9:106158260:106158655-106160051:106158809:106158910-106160051:+	AF	-0.14013701762252495	0.2637362637	False
ENSMUSG00000023345;MX:9:106185232-106202588:106202715-106207072:106185232-106203483:106203525-106207072:+	MX	0.04704921405101683	0.2637362637	False
ENSMUSG00000023345;SE:9:106185232-106202588:106202715-106207072:+	SE	0.06386989557393145	0.2637362637	False
ENSMUSG00000023345;SE:9:106185232-106203483:106203525-106207072:+	SE	-0.1067580064517849	0.2637362637	False
ENSMUSG00000023345;SE:9:106185232-106207072:106207215-106226881:+	SE	-0.2175938523541151	0.2564102564	False
ENSMUSG00000023403;SE:6:49424327-49434590:49434712-49442403:+	SE	-0.33869935326059847	0.0509490509	False
ENSMUSG00000023403;SE:6:49434712-49442403:49442471-49446062:+	SE	0.0	0.3476523477	False
ENSMUSG00000023460;SE:17:66807443-66811984:66812173-66813028:-	SE	-0.028718783322873496	0.2322677323	False
ENSMUSG00000023505;A3:6:124807236-124807327:124807236-124807466:+	A3	-0.034326924989383625	0.2254887969	False
ENSMUSG00000023505;AF:6:124806510:124806602-124807466:124806651:124807236-124807466:+	AF	-0.10784922156418614	0.1835664336	False
ENSMUSG00000023505;AF:6:124806510:124806602-124807466:124807198:124807236-124807466:+	AF	-0.2030555548016093	0.1748251748	False
ENSMUSG00000023505;AF:6:124806510:124806602-124807466:124807338:124807380-124807466:+	AF	-0.2232707752257257	0.1748251748	False
ENSMUSG00000023505;AF:6:124806651:124807236-124807466:124807326:124807380-124807466:+	AF	0.0017708770181370515	0.3656343656	False
ENSMUSG00000023505;AF:6:124806651:124807236-124807466:124807338:124807380-124807466:+	AF	-0.06314282328951304	0.198967699	False
ENSMUSG00000023505;AF:6:124807198:124807236-124807466:124807326:124807380-124807466:+	AF	0.006996189293848154	0.3656343656	False
ENSMUSG00000023505;AF:6:124807198:124807236-124807466:124807338:124807380-124807466:+	AF	-0.1274684300067811	0.1835664336	False
ENSMUSG00000023505;RI:6:124808325:124808451-124809109:124809402:+	RI	0.056516509905885956	0.198967699	False
ENSMUSG00000023572;A5:2:120842039-120842164:120842011-120842164:+	A5	-0.0005499783076502499	0.3926073926	False
ENSMUSG00000023572;SE:2:120844499-120844994:120845126-120846612:+	SE	-0.00015947660612323535	0.3926073926	False
ENSMUSG00000023723;A5:11:88095406-88096015:88095311-88096015:+	A5	-0.02022370739419777	0.3466533467	False
ENSMUSG00000023723;A5:11:88095539-88096015:88095311-88096015:+	A5	-0.00224261894022275	0.3466533467	False
ENSMUSG00000023723;AL:11:88100756-88100930:88101056:88100756-88101476:88101496:+	AL	-0.004514744754260125	0.3466533467	False
ENSMUSG00000023723;SE:11:88095311-88096015:88096185-88100679:+	SE	-0.08460246475608046	0.3466533467	False
ENSMUSG00000023723;SE:11:88100756-88100930:88101056-88101476:+	SE	0.009529446435915578	0.3466533467	False
ENSMUSG00000023755;A3:15:98776474-98776889:98776415-98776889:-	A3	0.010350590460495477	0.3226773227	False
ENSMUSG00000023755;A5:15:98777368-98777646:98777368-98777658:-	A5	0.26015095464497934	0.2097902098	False
ENSMUSG00000023755;AF:15:98778460-98778596:98778782:98778460-98779031:98779157:-	AF	-0.09932859006434248	0.3071928072	False
ENSMUSG00000023755;AF:15:98778460-98778596:98778971:98778460-98779031:98779157:-	AF	-0.03332380454227139	0.3071928072	False
ENSMUSG00000023755;RI:15:98776334:98776415-98776889:98776936:-	RI	-0.024256949123068857	0.3071928072	False
ENSMUSG00000023764;A5:11:3084501-3084626:3084501-3084659:-	A5	0.028776110313119108	0.3271728272	False
ENSMUSG00000023764;A5:11:3137410-3138878:3137410-3138941:-	A5	-0.13105578013132538	0.2062937063	False
ENSMUSG00000023764;RI:11:3084626:3084730-3085283:3085542:-	RI	0.191082571452757	0.2156177156	False
ENSMUSG00000023764;SE:11:3093336-3093695:3093790-3094217:-	SE	-0.020333197454463398	0.3271728272	False
ENSMUSG00000023764;SE:11:3094970-3095241:3095322-3096162:-	SE	0.13714533297939158	0.2062937063	False
ENSMUSG00000023764;SE:11:3095322-3096162:3096292-3103432:-	SE	0.0	0.3271728272	False
ENSMUSG00000023764;SE:11:3105496-3106772:3106864-3107866:-	SE	0.0048736722790032605	0.3271728272	False
ENSMUSG00000023764;SE:11:3114713-3115576:3115678-3120587:-	SE	0.23561764151785636	0.2062937063	False
ENSMUSG00000023764;SE:11:3127521-3129397:3129507-3136065:-	SE	0.00629011697099402	0.3271728272	False
ENSMUSG00000023791;A5:16:31915881-31918288:31915881-31918294:-	A5	-0.02906025610077423	0.2127872128	False
ENSMUSG00000023791;A5:16:31915881-31918288:31915881-31918473:-	A5	0.09573998283366725	0.1410018553	False
ENSMUSG00000023791;A5:16:31915881-31918294:31915881-31918473:-	A5	0.099601665334351	0.1410018553	False
ENSMUSG00000023791;A5:16:31917614-31917717:31917614-31918294:-	A5	0.4154417322880232	0.1410018553	False
ENSMUSG00000023791;SE:16:31904155-31906112:31906325-31911162:-	SE	-0.09683032304390715	0.1410018553	False
ENSMUSG00000023791;SE:16:31911303-31914371:31914526-31915818:-	SE	-0.061807394134377	0.1410018553	False
ENSMUSG00000023800;AF:17:3376848:3377001-3462907:3447482:3447619-3462907:+	AF	-0.10662419084676578	0.2212787213	False
ENSMUSG00000023826;A3:17:11456589-11522477:11456589-11522480:+	A3	-0.0002569527735344357	0.4295704296	False
ENSMUSG00000023826;A3:17:11711681-11775535:11711681-11775802:+	A3	-0.0026041921763543	0.4295704296	False
ENSMUSG00000023826;AL:17:11711681-11775802:11776121:11711681-11829491:11829832:+	AL	0.0003751431661556115	0.4295704296	False
ENSMUSG00000023826;AL:17:11711681-11775802:11776121:11711681-11854197:11854333:+	AL	0.0005389142422688176	0.4295704296	False
ENSMUSG00000023826;SE:17:11059376-11286016:11286179-11456349:+	SE	0.0	0.4295704296	False
ENSMUSG00000023826;SE:17:11286179-11399144:11399261-11456349:+	SE	0.0	0.4295704296	False
ENSMUSG00000023826;SE:17:11286179-11456349:11456589-11522477:+	SE	0.00015676034506562075	0.4295704296	False
ENSMUSG00000023852;A3:17:15978994-15980568:15978994-15980590:+	A3	0.00651632713281225	0.3071928072	False
ENSMUSG00000023852;A5:17:15951301-15952116:15951279-15952116:+	A5	-0.1990848146547607	0.044955045	True
ENSMUSG00000023861;A5:17:8512327-8515367:8512250-8515367:+	A5	0.025353450634328922	0.0889110889	False
ENSMUSG00000023882;A5:17:21643823-21647999:21643579-21647999:+	A5	-0.03205790676350573	0.2172827173	False
ENSMUSG00000023882;SE:17:21643823-21647594:21647633-21647999:+	SE	-0.03862678430587172	0.2172827173	False
ENSMUSG00000023883;SE:17:15173035-15174277:15174386-15175054:-	SE	-9.901572112347434e-05	0.3586413586	False
ENSMUSG00000023932;SE:17:45722916-45723451:45723560-45724048:-	SE	0.0062417618122203	0.3156843157	False
ENSMUSG00000023940;A5:17:53995148-53996208:53995148-53996239:-	A5	0.12525264976715947	0.045954046	True
ENSMUSG00000023944;AF:17:45882837-45883360:45883481:45882837-45884093:45884197:-	AF	-0.0005081569723834746	0.3961038961	False
ENSMUSG00000023944;RI:17:45879784:45880052-45880166:45880313:-	RI	0.00015968395748605006	0.3961038961	False
ENSMUSG00000023944;RI:17:45882339:45882407-45882445:45882545:-	RI	0.043685656016517194	0.3961038961	False
ENSMUSG00000023944;RI:17:45882339:45882545-45882691:45882837:-	RI	-0.0009351068041540001	0.3961038961	False
ENSMUSG00000024002;A5:17:32441139-32443058:32441139-32443061:-	A5	0.15874001652105757	0.2257742258	False
ENSMUSG00000024002;A5:17:32448709-32471971:32448709-32472015:-	A5	0.15660557630606087	0.2257742258	False
ENSMUSG00000024002;AF:17:32472174-32491204:32491339:32472174-32503037:32503071:-	AF	0.01994436641677623	0.2765234765	False
ENSMUSG00000024002;AF:17:32472174-32491204:32491339:32472174-32503037:32503083:-	AF	0.007015504959843225	0.3326673327	False
ENSMUSG00000024002;AF:17:32472174-32503037:32503071:32472174-32503492:32503651:-	AF	0.6325780696883401	0.2257742258	False
ENSMUSG00000024002;AF:17:32472174-32503037:32503083:32472174-32503492:32503651:-	AF	0.00472408581742656	0.3326673327	False
ENSMUSG00000024002;RI:17:32417005:32417248-32417331:32417536:-	RI	0.0058572161537991	0.3326673327	False
ENSMUSG00000024002;RI:17:32417870:32418032-32418132:32418244:-	RI	0.004852163940156418	0.3326673327	False
ENSMUSG00000024002;SE:17:32443196-32443833:32443960-32444550:-	SE	-0.003381210260773126	0.3326673327	False
ENSMUSG00000024002;SE:17:32448709-32471971:32472174-32503037:-	SE	0.7803271329462026	0.2257742258	False
ENSMUSG00000024002;SE:17:32448709-32472015:32472174-32503037:-	SE	0.0396705931268484	0.2789937335	False
ENSMUSG00000024006;A3:17:29191650-29192019:29190831-29192019:-	A3	-0.049233162797296004	0.3626373626	False
ENSMUSG00000024006;A3:17:29196575-29198177:29196567-29198177:-	A3	0.0	0.3626373626	False
ENSMUSG00000024006;A3:17:29219118-29226685:29219115-29226685:-	A3	-0.02606179867425623	0.3626373626	False
ENSMUSG00000024006;A5:17:29198279-29198588:29198279-29198694:-	A5	0.0	0.3626373626	False
ENSMUSG00000024006;A5:17:29219118-29226382:29219118-29226685:-	A5	0.0	0.3626373626	False
ENSMUSG00000024006;AF:17:29198279-29198694:29199303:29198279-29201006:29201160:-	AF	0.0	0.3626373626	False
ENSMUSG00000024006;AF:17:29198279-29198694:29199303:29198279-29201006:29202720:-	AF	-2.4391551485258844e-06	0.3626373626	False
ENSMUSG00000024006;SE:17:29201160-29203051:29203174-29207152:-	SE	-0.019094530298744528	0.3626373626	False
ENSMUSG00000024006;SE:17:29211442-29217766:29217868-29218983:-	SE	0.029430399630656023	0.3626373626	False
ENSMUSG00000024014;AF:17:29711170:29711343-29712696:29712011:29712108-29712696:+	AF	0.0	0.3816183816	False
ENSMUSG00000024014;AF:17:29711190:29711400-29712696:29712011:29712108-29712696:+	AF	0.0	0.3816183816	False
ENSMUSG00000024014;SE:17:29710405-29710494:29710544-29710639:+	SE	0.0	0.3816183816	False
ENSMUSG00000024026;A3:17:30816866-30819013:30816846-30819013:-	A3	-0.06433080863862918	0.2550782551	False
ENSMUSG00000024026;RI:17:30811835:30812048-30813089:30813200:-	RI	-0.3652622851304883	0.0559440559	False
ENSMUSG00000024026;SE:17:30815437-30815685:30816616-30816779:-	SE	-0.004922300761040699	0.3026973027	False
ENSMUSG00000024026;SE:17:30819153-30822361:30822491-30822994:-	SE	-0.23161066857125434	0.1178821179	False
ENSMUSG00000024036;SE:17:31547203-31552546:31552671-31554708:+	SE	0.0	0.2192807193	False
ENSMUSG00000024038;A3:17:31740666-31746284:31740666-31746588:+	A3	0.09669907614781886	0.2812187812	False
ENSMUSG00000024038;AL:17:31740666-31745776:31746219:31740666-31746588:31748372:+	AL	0.14149551168183902	0.2812187812	False
ENSMUSG00000024038;AL:17:31740666-31745776:31746219:31740666-31750084:31750305:+	AL	-0.015176401968265571	0.2812187812	False
ENSMUSG00000024038;AL:17:31740666-31746588:31748372:31740666-31750084:31750305:+	AL	-0.08790049565026573	0.2812187812	False
ENSMUSG00000024038;SE:17:31740666-31746284:31747375-31750084:+	SE	-0.0240779790817595	0.2812187812	False
ENSMUSG00000024045;A3:17:32532236-32533085:32531347-32533085:-	A3	-0.002667320588056899	0.3626373626	False
ENSMUSG00000024045;A5:17:32537783-32539881:32537783-32540059:-	A5	-0.0040858680416567	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539432:32539632:32537783-32540059:32540119:-	AF	-0.19858824225407962	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539432:32539632:32537783-32540059:32540159:-	AF	-0.09450183521978507	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539432:32539657:32537783-32540059:32540119:-	AF	-0.06343542965567722	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539432:32539657:32537783-32540059:32540159:-	AF	-0.0767709331330871	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539459:32539699:32537783-32540059:32540119:-	AF	0.0	0.3626373626	False
ENSMUSG00000024045;AF:17:32537783-32539459:32539699:32537783-32540059:32540159:-	AF	0.0	0.3626373626	False
ENSMUSG00000024045;RI:17:32531260:32531347-32532079:32532236:-	RI	-0.0202294357124172	0.3626373626	False
ENSMUSG00000024045;RI:17:32534629:32534758-32535161:32535641:-	RI	0.00029886970198345	0.3626373626	False
ENSMUSG00000024045;RI:17:32535161:32535641-32536041:32536320:-	RI	0.0103150548605309	0.3626373626	False
ENSMUSG00000024045;SE:17:32531347-32532079:32532236-32533085:-	SE	0.23313338069876477	0.2197802198	False
ENSMUSG00000024045;SE:17:32535641-32536041:32536320-32536820:-	SE	0.0	0.3626373626	False
ENSMUSG00000024048;AF:17:71303890-71304215:71304302:71303890-71305026:71305049:-	AF	-0.000551204291806525	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71304215:71304302:71303890-71309103:71309549:-	AF	-0.0072231096212601	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71304880:71305007:71303890-71305026:71305049:-	AF	-0.0030292945569593997	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71304880:71305007:71303890-71309103:71309549:-	AF	-0.08231110509475359	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71305512:71305558:-	AF	0.009992708949997597	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71308755:71309012:-	AF	0.00038514543243439725	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71309103:71309155:-	AF	0.0003833206155197111	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71309103:71309160:-	AF	0.0005462209057829348	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71309103:71309549:-	AF	0.0006855735441210209	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305026:71305049:71303890-71309667:71309873:-	AF	0.011015032300738192	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71305512:71305558:71303890-71309103:71309549:-	AF	-0.13666039938085603	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71308755:71309012:71303890-71309103:71309549:-	AF	-0.00508803408791335	0.4045954046	False
ENSMUSG00000024048;AF:17:71303890-71309103:71309549:71303890-71309667:71309873:-	AF	0.13328193638090002	0.4045954046	False
ENSMUSG00000024048;RI:17:71303105:71303266-71303692:71303890:-	RI	-0.000498145712406125	0.4045954046	False
ENSMUSG00000024048;SE:17:71303890-71306984:71307229-71309103:-	SE	0.16052157882814783	0.4045954046	False
ENSMUSG00000024054;RI:17:71665132:71665202-71665343:71665452:-	RI	-0.01022764094374375	0.3006993007	False
ENSMUSG00000024054;SE:17:71656743-71660381:71660552-71665132:-	SE	0.09525951126428489	0.2927072927	False
ENSMUSG00000024056;SE:17:71803348-71806262:71806364-71807267:-	SE	0.0	0.3646353646	False
ENSMUSG00000024056;SE:17:71828146-71830387:71830438-71830577:-	SE	-0.09098020672897661	0.2517482517	False
ENSMUSG00000024067;A5:17:74623111-74623215:74623111-74623340:-	A5	0.008430077516272675	0.3313353313	False
ENSMUSG00000024067;AF:17:74623111-74623215:74623403:74623111-74630756:74630939:-	AF	-0.10140567423163915	0.3034465534	False
ENSMUSG00000024067;AF:17:74623111-74623340:74623389:74623111-74630756:74630939:-	AF	-0.10027776687136536	0.3034465534	False
ENSMUSG00000024067;AF:17:74623111-74623340:74623458:74623111-74630756:74630939:-	AF	-0.001874844427223743	0.3751248751	False
ENSMUSG00000024067;SE:17:74606819-74614715:74614857-74622897:-	SE	-0.0009343070704815881	0.3751248751	False
ENSMUSG00000024068;A3:17:74646440-74658945:74646440-74658948:+	A3	-0.00020641444771130057	0.4030969031	False
ENSMUSG00000024068;A3:17:74675956-74676120:74675956-74676187:+	A3	0.004442470747729525	0.4030969031	False
ENSMUSG00000024068;SE:17:74663164-74666249:74666344-74674243:+	SE	0.0006321665919060138	0.4030969031	False
ENSMUSG00000024068;SE:17:74676280-74678425:74678499-74679254:+	SE	-0.05306919265961707	0.4030969031	False
ENSMUSG00000024072;A3:17:74796789-74799322:74796789-74799341:+	A3	-0.00334748881483625	0.3386613387	False
ENSMUSG00000024072;A5:17:74801094-74803585:74801010-74803585:+	A5	-0.008270362302401635	0.3098901099	False
ENSMUSG00000024072;AF:17:74796488:74796789-74799341:74796931:74797086-74799341:+	AF	0.07263588004909971	0.1835664336	False
ENSMUSG00000024072;AF:17:74796488:74796789-74799341:74798839:74798870-74799341:+	AF	0.04356491254118011	0.1835664336	False
ENSMUSG00000024072;SE:17:74796789-74797476:74797707-74799341:+	SE	0.1389564378108396	0.1835664336	False
ENSMUSG00000024073;A3:17:74900244-74901317:74900244-74901359:+	A3	0.00460392471298325	0.2692307692	False
ENSMUSG00000024073;A3:17:74919340-74920372:74919340-74920390:+	A3	-0.11293022841808409	0.2692307692	False
ENSMUSG00000024073;A3:17:74925558-74926702:74925558-74926720:+	A3	-0.14960302306870032	0.2692307692	False
ENSMUSG00000024073;A3:17:74959741-74961349:74959741-74961384:+	A3	0.15596084035738597	0.2692307692	False
ENSMUSG00000024073;A5:17:74913130-74915092:74913118-74915092:+	A5	0.004908472309744005	0.2692307692	False
ENSMUSG00000024073;A5:17:74922352-74925431:74922325-74925431:+	A5	0.13327087086573555	0.2692307692	False
ENSMUSG00000024073;RI:17:74868146:74868257-74869014:74869096:+	RI	0.05696460066521156	0.2692307692	False
ENSMUSG00000024073;RI:17:74925431:74925558-74926702:74926833:+	RI	0.03903387459063185	0.2692307692	False
ENSMUSG00000024073;SE:17:74959741-74959876:74959982-74961384:+	SE	0.07404934581527305	0.2692307692	False
ENSMUSG00000024073;SE:17:74984374-74993116:74993288-74996213:+	SE	-0.08774733613339436	0.2692307692	False
ENSMUSG00000024077;SE:17:78977323-78977784:78977870-78980005:-	SE	0.0006886201589478751	0.4055944056	False
ENSMUSG00000024078;A3:17:75169141-75170329:75169141-75170332:+	A3	0.04917890486228593	0.2927072927	False
ENSMUSG00000024078;SE:17:75058123-75077238:75077351-75084639:+	SE	-0.005447751182852123	0.2927072927	False
ENSMUSG00000024078;SE:17:75142380-75144819:75144895-75147294:+	SE	0.018758666160537785	0.2927072927	False
ENSMUSG00000024081;A5:17:79239770-79242004:79239770-79242290:-	A5	-0.14245026066774447	0.0559440559	False
ENSMUSG00000024091;SE:17:65889748-65894039:65894161-65899286:-	SE	0.17660117007188275	0.012987013	True
ENSMUSG00000024096;AF:17:66174825-66174944:66175046:66174825-66190855:66190935:-	AF	0.06471253555211987	0.1608391608	False
ENSMUSG00000024096;AF:17:66174825-66174944:66175046:66174825-66191217:66191398:-	AF	0.022007526424897894	0.2577422577	False
ENSMUSG00000024096;AF:17:66174825-66174944:66175046:66174825-66191673:66191949:-	AF	-0.11312859102056616	0.1518481518	False
ENSMUSG00000024096;AF:17:66174825-66174944:66175046:66174825-66192181:66192793:-	AF	0.06780313526599568	0.1608391608	False
ENSMUSG00000024096;AF:17:66174825-66190855:66190935:66174825-66191217:66191398:-	AF	-0.06849697929786258	0.2046524904	False
ENSMUSG00000024096;AF:17:66174825-66190855:66190935:66174825-66191673:66191949:-	AF	-0.2767320879042561	0.0599400599	False
ENSMUSG00000024096;AF:17:66174825-66190855:66190935:66174825-66192181:66192793:-	AF	-0.03279669145165981	0.2577422577	False
ENSMUSG00000024096;AF:17:66174825-66191217:66191398:66174825-66191673:66191949:-	AF	-0.10970778915561556	0.1608391608	False
ENSMUSG00000024096;AF:17:66174825-66191217:66191398:66174825-66192181:66192793:-	AF	-0.022471742284302737	0.2577422577	False
ENSMUSG00000024096;AF:17:66174825-66191673:66191949:66174825-66192181:66192793:-	AF	0.24839247165703637	0.0599400599	False
ENSMUSG00000024096;SE:17:66161194-66164657:66164788-66165968:-	SE	-0.006180000580052081	0.3607301789	False
ENSMUSG00000024096;SE:17:66164788-66165968:66166129-66168251:-	SE	-0.0012444303936379741	0.3861138861	False
