0	event_type	dPSI_control	SRR30827713	SRR30827730	SRR30827783	SRR30827776	SRR30827778	SRR30827772	SRR30827782	SRR30827770	SRR30827719	SRR30827779	SRR30827775	SRR30827763	SRR30827781	SRR30827771	SRR30827741	SRR30827780	SRR30827752	SRR30827784	SRR30827785	SRR30827786	SRR30827773	SRR30827714	SRR30827774
ENSMUSG00000031226;AL:X:104126411-104126622:104128792:104126411-104159920:104160696:+	AL	0.3394189229248013	0.2659460453295568	0.1573268036003489	0.2510727931355558	0.7166791859461602	0.8156017364064856	0.5929292007556205	0.6013762094868188	0.6316433016480886	0.1507562170677522	0.6006287885130136	0.7381661085369237	0.4035425408515177	0.6518207676296798	0.7113897497585285	0.1548897923123657	0.8067583971002202	0.1901262919639355	0.10040830112762	0.3871678514282716	0.2461067504132057	0.6786508858824334	0.2132178238682344	0.2660913283375318
ENSMUSG00000031134;A3:X:56437058-56438212:56437042-56438212:-	A3	0.3373254139765589	0.4276322537048204	0.5584818875339824	1.0	0.7253881296343231	0.8526432812431807	0.6393092606930856	0.6283829095537883	0.6593457057691781	0.8137642726930009	0.6162891654354085	0.7881522865314581	0.3189637626378008	0.8166011079543393	0.7097058400834804	0.6210315886901387	0.8385477986215979	0.5710427530821375	0.0	0.3881368545546155	0.2437775982825592	0.7951008246104667	0.4503696476768588	0.5996411101839225
ENSMUSG00000037805;SE:17:28548021-28548348:28548496-28549499:+	SE	0.3368302997152459	0.8785633163596895	0.5587136678333422	0.2425265738509701	1.0	0.398541221090858	0.8358052451019579	0.8108196901147382	0.8411122344771549	0.4875723140688219	0.9062606799108625	0.4204716853818271	0.726933228903427	0.8682964314016872	0.841730797509926	0.6874508726832392	0.9152719582072648	0.6749532053462804	0.6917390275920886	0.5473377971309004	0.3772025346323022	1.0	0.499035456677806	0.5018540001069391
ENSMUSG00000003779;AF:18:34757666:34757905-34758511:34758060:34758113-34758511:+	AF	0.336207770295884	0.4568964155027981	0.4739921490638018	0.0	1.0	1.0	0.1665360460993604	0.2389114573136756	0.227572870552804	0.1810630849140791	0.97777185651418	0.9999999830992666	0.0	0.3162751281820909	0.5699143740469472	5.54762367308392e-10	0.6272949153671865	0.1449434369233461	9.750278251679878e-09	0.1269517546156182	0.3641250842849726	0.5404111235570014	0.4463741393825782	0.3243454372930062
ENSMUSG00000020737;AF:11:115394000-115404853:115404974:115394000-115405046:115405213:-	AF	0.3356390414503405	0.273262713001199	0.3405217999265444	0.1831880687274859	0.4621553138541097	0.3765820359752322	0.5862328672335342	0.5068910482893645	0.5493129181846128	0.1713185397026678	0.3653229585217762	0.3502810613182338	0.3244379004617969	0.5050749879051766	0.4462424884285177	0.0413916991235705	0.4939713523367551	0.0	0.0666142172792461	0.1974571332641239	0.0	0.4310507128553579	0.0	0.0068091475257896
ENSMUSG00000038546;AF:13:43557165-43560088:43561504:43557165-43565887:43565960:-	AF	0.3337116058226147	0.1284663413838852	0.2285949513735192	0.2478172869168163	0.6367934759033532	0.4674732013980322	0.4383151180270588	0.4177111188225929	0.8602967088453144	0.1652852941103222	0.4238177334045439	0.2892190528826811	0.1595160070582304	0.3748592056014014	0.6531693393344011	0.1296626978455449	0.9888147511458972	0.1805520963055209	0.0985511391981979	0.1603838182317603	0.2206504682215512	0.2501708673113738	0.0705826739180195	0.3298060921724344
ENSMUSG00000019710;A5:3:87827012-87829124:87826958-87829124:+	A5	0.329742684122658	0.9999999998752428	0.7830191640317203	0.3267265806646548	1.0	1.0	1.0	0.7952657535985425	0.5339983512332453	0.7963840198311233	0.7293956230273625	1.0	0.4250117919721419	0.9999998144791516	1.0	0.6032844178909827	0.7473746468188788	0.663422868046382	0.5740863321678049	0.5351394343400582	0.4275126527669721	0.8624230131065429	0.6285701768011693	0.5654012223541309
ENSMUSG00000034391;AF:18:84952907:84953305-84975445:84970241:84970383-84975445:+	AF	0.3296172557663563	0.6049304443500332	0.3260197819209662	1.0	0.749908215209974	0.9083292513721788	0.949786329402716	0.9087400877665718	0.9039193475305846	0.8002000687258981	0.929302787552788	0.7865643221444184	0.6769194627644929	0.974702271987724	0.926684320729154	0.459279152128174	0.9399630481357	0.4003814566281579	0.3876313993814292	0.6422473636361502	0.5702821401175092	0.8749154680313284	0.5390928037188301	0.5447902058592062
ENSMUSG00000074397;A3:9:44346949-44347156:44346878-44347156:-	A3	0.3259567810478307	0.0	0.0	0.0	0.0	0.0	0.0	0.3817251938033037	0.0	0.0042778875893924	0.4268787917961245	0.0	0.0	0.2246601990018831	0.0	0.0072907787599484	0.312196275398715	0.0065918670630467	0.0570247627590741	0.0	0.0319278039471297	0.3368177275827609	0.0219819007210816	0.0097055318615735
ENSMUSG00000040749;AF:X:162858665-162859011:162859117:162858665-162859183:162859489:-	AF	0.324171198479142	0.6144644885062098	0.5510854162449242	0.591405464129079	0.861485754268862	0.0	0.6958697985069134	0.8896188024474404	0.8859322431490889	0.5333280259706945	0.8717386718576525	0.8170497868212683	0.7985674192602522	0.9474826060939248	1.0	0.4087758218844994	0.7993497758939712	0.6227789739048689	0.5360221886688609	0.4787237931298039	0.4785155596320649	0.9181645669250476	0.4046714383558669	0.4556982903542995
ENSMUSG00000010592;AF:17:50596266-50599849:50599920:50596266-50600435:50600664:-	AF	0.323539122499398	0.551548616811843	0.3094615083771962	0.7768755521561512	0.44760718641765	0.5276763607767502	0.3026790843941822	0.3887850278840392	0.31516079917391	0.4180833369335119	0.2563913242327698	1.1970005642020984e-10	0.1256289310456462	0.6025065383238017	0.6397861949380379	0.0058531642048468	0.2211672173529146	2.7221110665610125e-08	0.018946283818406	0.0280535065883072	0.0199117482989334	0.3234893874717002	0.0099827399868578	0.0010994318630468
ENSMUSG00000024576;AL:18:61713558-61715107:61715189:61713558-61720497:61721375:+	AL	0.3234385381557826	0.1355826168636945	0.0	0.0557199508385621	0.0465249194341288	0.0	0.4818595709045445	0.4132712821790628	0.6348612698472064	1.3609887999556538e-07	0.4334781747649724	0.0885864311091478	0.2920853309125982	0.4139140884437315	0.401267418843618	0.0247450282275695	0.5150075400839312	0.042050073088802	0.0	0.1005953192489481	0.0620427958863246	0.3898594910710286	0.0213847126560551	0.0271934868006966
ENSMUSG00000022292;SE:15:37947095-37953843:37953998-37961088:-	SE	0.3207645704093421	0.6534913400527531	0.6334182406194749	0.4880201934631904	0.681595926245031	0.999999715627096	0.9404027803862344	1.0	0.9904216726474848	0.606646216280355	0.7601000257475773	0.7896058172690632	0.6378348284459707	1.0	1.0	0.6363880967259506	1.0	0.5783927685323604	0.5981703097364816	0.6600180115506054	0.5817068039046255	0.8380497264023518	0.6123207926978016	0.5974821002090069
ENSMUSG00000066456;RI:9:82992001:82992482-82993046:82993159:-	RI	0.319997671244243	0.1357680503037165	0.0716060402903638	0.167451673458028	0.5504335469733393	0.5030036644762446	0.5995690171195976	0.6692952666463685	0.6905274421209703	0.1221695460568282	0.6000148951502197	0.3257887575594888	0.3869561880830301	0.5121196061476667	0.5975200686804677	0.1086105449877158	0.6105916401399198	0.1538360450563204	0.0665666147641249	0.281475062482497	0.1870867358763364	0.6281815044252964	0.1317853180650478	0.2565127366653391
ENSMUSG00000066030;A3:4:143917359-143920012:143917359-143920545:+	A3	0.3180445036298213	0.4482335558428537	0.3234669987358444	0.3495393881530836	0.5989138980162556	0.4495600289567044	0.6586389446709138	0.6427158614698966	0.640845445394515	0.3876646937129462	0.4728416092431073	0.4623267793483095	0.304909826614087	0.6930023762659797	0.6840870498913901	0.3544503377721815	0.8110138481684088	0.3270964043440874	0.3344277611250278	0.3982298894486274	0.3355724038011279	0.6163305552227084	0.3436443374019158	0.3086835607642652
ENSMUSG00000066030;A5:4:143921939-143922379:143920855-143922379:+	A5	0.3173477145556932	0.4482335558428537	0.3234669987358444	0.3495393881530836	0.5989138980162556	0.4495600289567044	0.6586389446709138	0.6427158614698966	0.640845445394515	0.3876646937129462	0.4728416092431073	0.4623267793483095	0.304909826614087	0.6930023762659797	0.6840870498913901	0.3570220572729957	0.8110138481684088	0.3270964043440874	0.3353804292371007	0.4010170457451394	0.3355724038011279	0.6163305552227084	0.3444073617994607	0.3086835607642652
ENSMUSG00000121818;AF:5:115241587-115245952:115246021:115241587-115248252:115248327:-	AF	0.31715524924648	0.5688209942442062	0.5683697870197026	0.6754382118326164	0.5592632258040934	0.5266463988623397	0.5838573914941875	0.7968248149229958	0.75335763448277	0.4371399040085144	0.6839466533381504	0.1893225677654052	0.6212506495234318	0.7746755790311085	0.7083615423820354	0.4928335641885332	0.6988954015057348	0.4622928277965334	0.4891832222890626	0.289484839293528	0.3550201928239606	0.3709820265694191	0.3227622622304218	0.4199657701711492
ENSMUSG00000038965;SE:16:16978040-16989627:16989725-16994276:-	SE	0.3167048610284932	0.0	0.0	0.0	0.8771888916918852	0.8282834312555237	0.7429103379119811	0.7227179670764563	0.8195366802374494	0.2482747440819338	0.7483133057133775	0.8646520705638677	0.4580738711787512	0.6423862661511103	0.8132523650072904	0.1723743180625257	0.5327207215543275	0.0	0.0	0.4260869961132366	0.2231200853537488	0.6985142757196771	0.1621072887206763	0.2720378637355615
ENSMUSG00000045519;AF:9:20265545-20266770:20266942:20265545-20296313:20296473:-	AF	0.3136394274497415	0.0777758131738948	2.101861584690871e-05	0.0	0.6778853672355493	0.4441857556111749	0.6149366803386355	0.4212462994436067	0.4009978373653956	0.0596903611187667	0.5053413968541298	0.3092639936490927	0.1135678625447368	0.5141317020779516	0.5455036502596504	0.0119303306199107	0.1468176921085822	0.0155142391293528	0.0	0.1049559506102562	0.0441774307024668	0.3628233134954766	0.0385890649708476	0.0702781368278445
ENSMUSG00000021687;A5:13:94389578-94421728:94389578-94422074:-	A5	0.3133888321801276	0.2633556010472931	0.1441731140569177	0.2372763711871827	0.2221193784971071	0.2693606352386081	0.3806760098511585	0.4401649782629991	0.4348421869782078	0.1906237848282423	0.5027758784547968	0.2569014737204833	0.2506480261320545	0.5671878315476206	0.3401019169027907	0.2111234896518722	0.5720851215147793	0.1967932535203969	0.1514014416714854	0.2292499656442841	0.1930231980086571	0.4545004037882681	0.1602996372850134	0.15573729127469
ENSMUSG00000040952;AF:7:24583796:24584092-24584561:24584139:24584294-24584561:+	AF	0.3127918755868906	0.5102604240785542	0.3163881725368284	0.0	0.5345070982622182	0.1433304742807465	0.5867608122427189	0.6192328150707179	0.4539025936315016	0.0	0.7600134760799581	0.7642542124247929	0.2031268554092721	0.6557791506250734	0.6232582141206918	0.4213127606217716	0.7426379404421369	0.6726803782818597	0.5930374997594936	0.4749965905162434	0.5426896423629005	0.7569238981066483	0.4823957067174276	0.3056827915819079
ENSMUSG00000043510;A5:5:110982665-110983841:110982665-110983846:-	A5	0.3123899027590402	0.3602836336630015	0.2861198676947219	0.6235820950759609	0.4332230282120735	0.4554521404504269	0.4570127933443215	0.462579880190276	0.3727739743602903	0.1443969265573281	0.2627810412720666	0.2910315982146266	0.1198342520371809	0.5068004348295121	0.3717735195251255	0.0417213570758748	0.2951661785833387	0.0722022459812214	0.0744042759237288	0.0746225621334459	0.0556080183113307	0.2957498141714571	0.0717968891151059	0.0277030913570752
ENSMUSG00000011960;SE:15:98444475-98444626:98444789-98446547:-	SE	0.3107673924978597	0.4589646157291555	0.8156641070181752	1.0	1.0	0.940698476241292	0.95831732328241	0.948478088432352	0.7307809382822029	0.666180248397021	0.6444987762369351	0.6847879352167202	0.7334804338449766	0.9815978895081368	0.9022523618743892	0.5203071413216898	1.0	0.3444510491074327	0.5226285294886515	0.320068129939453	0.7023659172679917	0.8734497777113903	1.0	0.575590703133564
ENSMUSG00000031683;SE:8:79539709-79546616:79546714-79547677:-	SE	0.3107278671895489	0.4107124512766439	0.4386265978661964	0.5026965091836383	0.3907165925552722	0.5020377379869061	1.0	0.7219161706585943	0.955714083216262	0.6330801606389255	0.9196971690385838	0.6144483543779756	0.5782631519963194	0.8035547416028673	0.5590646860249525	0.5192601198933074	0.8835380498264888	0.6638305867705698	0.3014737378754313	0.5174547820831427	0.5932143030577723	0.8775973816923417	0.6413105237672729	0.3968624252311039
ENSMUSG00000097727;RI:17:46090185:46090317-46091846:46091899:+	RI	0.309233312059922	0.9430948092632584	0.8889642486888915	0.9216358214656574	1.0	0.9952282106747744	1.0	1.0	1.0	0.8963177970541484	1.0	1.0	0.9105271217353972	1.0	0.9959590217696698	0.6427079762884499	1.0	0.6757870739330285	0.4357005081107942	0.7175928801833893	0.5595684536003136	0.96001575194117	0.3019249341323782	0.575378296241212
ENSMUSG00000113902;AF:12:101935896-101941919:101942513:101935896-101943043:101943323:-	AF	0.304206208255786	0.0	0.125129405193542	0.0	0.0221418892811893	0.075462007005055	0.4466409147575791	0.6731671392748232	0.578667220219012	0.2745990147193675	0.7013875900705716	0.1243514009343465	0.4283320517934812	0.4523598568180524	0.4109886641556235	0.1384732016839293	0.6804412320106107	0.1887467389067814	0.1228778269390931	0.3451979450874585	0.1947941348896985	0.7060005696236963	0.4119359787523996	0.3222068533802757
ENSMUSG00000071533;SE:16:55842492-55844587:55845000-55849966:-	SE	0.3021757375153602	0.0121315351947938	0.0086888300054205	0.0	0.0	0.0759640925575083	0.0906652663191837	0.4731415420811781	0.277857664893193	0.0	0.3408556370155338	0.1705145724026767	0.0947561958998484	0.2965775558877455	0.089373027416952	0.1263153110845162	0.3266403405573069	0.0	0.0288856246734912	0.0332067106409984	0.0416748658942891	0.901805109224216	0.0709499711224287	0.0588743530451876
ENSMUSG00000021963;AF:14:58035883:58036054-58038951:58036089:58036221-58038951:+	AF	0.2967837642048814	0.9397377902897612	0.9711854649125826	0.0	0.8401270151828096	0.0	0.9864157257513192	0.9494974056321892	0.974496677462834	0.0	0.9743217078112456	0.7980863516577802	0.8723603251977093	0.966676804939418	0.9234239205898792	0.0	1.0	0.8528147903733138	0.8165076250780343	0.9230378079671328	0.0	0.9397936180868622	0.9287162196153352	0.9079627283984854
ENSMUSG00000071533;SE:16:55842492-55844587:55844801-55849966:-	SE	0.2956188488594874	0.2440932831768411	0.3180742571621788	0.1739001105005833	0.4851402002365241	0.7118807170018076	0.7299848193137504	0.7566615578399516	0.5504727141039949	0.2688412794915393	0.7714396116945557	0.7158316976459274	0.4365099325024095	0.7115097975511702	0.4920566330211025	0.5511422676222159	0.7774358129301564	0.450050872229392	0.385497723393041	0.3642433372120297	0.5741292931890125	0.9820841403679548	0.460920516359075	0.4596888216744321
ENSMUSG00000018363;SE:11:106759494-106759823:106759934-106762328:-	SE	0.2888634662901898	0.0264802435215645	0.0619916839760157	0.034266320487183	0.1249752553748066	0.0158875323439335	0.3084165805488575	0.1853429360502132	0.3133547583131107	0.0144424785787456	0.4498584731050165	0.1136081074302584	0.1060559519552197	0.3709101579536051	0.1940799290443774	0.0377556075095652	0.4488464233263601	0.0311690949770222	0.086339041365689	0.0640327167130555	0.0218259485280198	0.2245469141942412	0.0506180952332063	0.1075895080781405
ENSMUSG00000078919;AF:2:168069422-168072113:168072248:168069422-168072309:168072511:-	AF	0.2863583330672616	0.3114052043116562	0.0359114352685692	0.1207139866844927	0.9168055835574852	0.5194687734637349	0.44610092073809	0.4993688806103578	0.3736148055917143	0.0	0.337847073711688	0.3642849145865499	0.0	0.4169095718058833	0.3157530578553568	0.0	0.4285486764913412	0.3116020276398015	0.1944900101111749	0.0508935988244628	0.2939400948958233	0.3148284885930527	0.0	0.1924071766299376
ENSMUSG00000031601;AF:8:40963267-40964581:40964763:40963267-40968745:40968888:-	AF	0.2854952957953388	0.0317206720893496	0.0435684079969048	0.0463342396142321	0.101992506455523	0.1143265866759091	0.2586139645424352	0.2356586322051662	0.2788841204393904	0.0383481227430272	0.318269903180372	0.1328203286207227	0.0769095919418016	0.3334448155052027	0.1696553899743786	0.0408155333604687	0.528759833548595	0.0454539404506794	0.0405958666803537	0.0778573307226979	0.0448484714691274	0.3779652907727973	0.0414351786590085	0.0745366071243539
ENSMUSG00000004980;SE:6:51444275-51444371:51444406-51446651:-	SE	0.2841432468700581	0.20290235083941	0.0343942028108608	0.0915597157726668	0.7492212451626659	0.429117030825108	0.4835502131975153	0.6272114899379789	0.8838330000528096	0.079709811125156	0.5976842703414658	0.7717851842558594	0.397729297985237	0.4634579295326346	0.6180996411641588	0.0936854902262808	0.5516825779031105	0.0947059005855822	0.0644510906042488	0.2499334687901797	0.1393410001103148	0.711229374773812	0.205939296273552	0.316459513349226
ENSMUSG00000018363;SE:11:106762436-106766727:106766765-106811007:-	SE	0.2831013288012449	0.0264802435215645	0.0619916839760157	0.034266320487183	0.1249752553748066	0.0158875323439335	0.3084165805488575	0.1853429360502132	0.3133547583131107	0.0144424785787456	0.4498584732070586	0.1136081074302584	0.1060559519552197	0.3871573698763522	0.1940799290443774	0.0453650018956623	0.4488464233263601	0.0311690949770222	0.1085222015159726	0.0640327167130555	0.049981108833811	0.2615748308425272	0.0641887434646946	0.1187301097529181
ENSMUSG00000058291;A3:5:138614827-138615317:138614821-138615317:-	A3	0.2789401300135332	0.7679616228647294	0.5815258668990848	0.7595765083678581	0.8601536984500949	0.9413886149905788	0.7267594120770393	0.8302486021705643	0.7041202120729475	0.690558559344343	0.4592395425728759	0.7613098335955029	0.5841211382726021	0.7925538162222707	0.772035461213239	0.3905918628629509	0.8873917342264298	0.5738541139955032	0.3763807909802957	0.430906574138036	0.5521587136827881	0.7216973222812735	0.4654074274604385	0.2864867490445815
ENSMUSG00000118332;SE:5:143534889-143537164:143537296-143548512:+	SE	0.2768473980553164	0.5092321770076202	0.1593610453753673	0.7157326879653791	0.9999999999286632	0.6564757459383174	0.6726656761946915	0.1417683866878782	0.5380082958056659	0.0505260956796794	0.0001037133332078	1.0000923399445196e-05	3.2561641246751406e-05	0.9972110671433598	0.14683659817246	0.0590156367106706	0.1703534469075926	0.0846288561183197	0.1407790766748611	0.0009622612926759	0.060920763319202	0.2097428211812784	0.0	0.1401314355976483
ENSMUSG00000037885;SE:2:129643924-129652408:129653157-129669694:+	SE	0.2762174955688433	0.1260232678630305	0.1417119303563162	0.0908000227128274	0.3270446977814615	0.2335024443103597	0.6442563524326678	0.6035627242998945	0.5572473965445081	0.0825318129040125	0.6099654570359436	0.3059370292287331	0.3067653640902048	0.5974051411424587	0.4414475106174544	0.1839312283021987	0.606884328068922	0.2333270992678197	0.1710156626707166	0.3003373956009513	0.3066348896697071	0.6653060965793494	0.3135894219089153	0.3992100189109825
ENSMUSG00000000827;SE:2:181143846-181144669:181144728-181149959:+	SE	0.276063265210764	0.2803348745676254	0.3596185472005134	0.2272592122346634	0.5858282912496691	0.3639004060477737	0.6577569374520043	0.6827147812095651	0.6709804573952474	0.3403867799709636	0.7502636039538211	0.5137545634299231	0.4369969673609989	0.720572983813118	0.6902887855868373	0.4290532495868505	0.7524261878513094	0.3696199799727246	0.3809315163088683	0.3871720583778166	0.4577404931456922	0.7007640226207413	0.4639621851527475	0.51981497710025
ENSMUSG00000063787;A3:14:20753265-20753344:20753265-20753358:+	A3	0.2747906154692704	0.0	0.3127264898068237	0.3604834109274383	0.9415591497670166	0.92145869018472	0.9592705828321036	6.819980628854218e-08	0.5639879070276906	0.3219956216846891	0.5052083619374149	0.8196055187474021	0.0	0.3789393003675666	0.7534410480710299	0.3924485672569376	0.3061345674704475	0.0398276773489768	0.0129665385897198	0.0	0.0843373173045986	0.0	0.090083282290549	0.0067825187935548
ENSMUSG00000063714;A3:2:72817976-72818712:72817976-72818716:+	A3	0.2709148485090019	0.1105333100977498	0.0	0.0	0.4299690905963482	0.0	0.4202739046141915	0.4828356116946721	0.3359000847048168	0.0504486353354136	0.3582523091893659	0.0881308745342537	0.211812885313112	0.3755345371745984	0.5327557572745785	0.1539722204811011	0.3648256937737835	0.1494274876559305	0.1410166408833231	0.0362293307542873	0.0851793858604483	0.6022871532252846	0.1532679034302673	0.1645671558685646
ENSMUSG00000031154;RI:X:7733754:7733818-7733906:7734062:+	RI	0.2699424283203827	0.1872594032561292	0.2209258974977521	0.0	0.5593274953830605	0.6340314724793961	0.6877868335988069	0.6928510429411759	0.7561137557877268	0.1666487336406462	0.7408873026428359	0.6242941595533553	0.5749141668898462	0.7268537847786747	0.7427128669798855	0.2286667302098841	0.7368577599157896	0.2338285722080787	0.2849714608355395	0.5072986630073839	0.279867535096658	0.5574847450418191	0.2755969294532156	0.4555998120030567
ENSMUSG00000042396;SE:9:48405481-48405583:48405687-48406455:-	SE	0.2610537307907016	0.1276488994654981	0.152931403604364	0.1044728005709691	0.3637685669836654	0.4749827027713335	0.5201662013072588	0.2915768119432631	0.5194114943731288	0.0970338385067832	0.6897402080718538	0.3466177103686854	0.284722275325777	0.4442453142855339	0.6006886465358677	0.0747113318457722	0.3342314198281593	0.1415747717539123	0.1113901036957488	0.1568621570947371	0.1085889060181935	0.618313197203075	0.1053510839141097	0.1654054925272959
ENSMUSG00000003779;RI:18:34761438:34761475-34761558:34761632:+	RI	0.261026808120566	0.4568964155027981	0.6905122420509145	0.0	1.0	1.0	0.7536099424501239	0.5242027209195181	0.4338426886423829	0.4732745411940157	0.9903162949729912	0.9999999945364422	0.1855270223340269	0.5125126217387056	0.7909072214799612	0.3555434098152475	0.8761807178986214	0.315198708737673	0.4976111800966275	0.4940554669343409	0.4374765384946874	0.7238661347116159	0.6080838719947572	0.7420460952845171
ENSMUSG00000041359;MX:12:105183960-105184482:105184551-105188792:105183960-105184918:105185088-105188792:-	MX	0.2600352009842239	0.1367068746800792	0.2459892765283516	0.2456132577777302	0.7015875721265307	0.6775939793861362	0.6920695458471471	0.7479697581936869	0.6196138036985283	0.2532176182164557	0.7375434097699594	0.7716057589572768	0.3164458580634287	0.5035185392367632	0.7011418981015053	0.3524333521376932	0.3170453930370021	0.279795929231296	0.2938990707399594	0.3280811401204838	0.2520995883160165	0.6436598185490621	0.2694307702974415	0.3693097098005866
ENSMUSG00000063550;AF:7:101845095-101858946:101859074:101845095-101859225:101859383:-	AF	0.2595695068718015	0.1593439777828674	0.1357452055513288	0.1023394731855993	0.6880211728084358	0.671350625078054	0.5647945710593064	0.2764592582114372	0.5046435810968604	0.0855850188568607	0.2731106594735703	0.4501162773901864	0.0953982905070758	0.4074505483576049	0.5882513812599092	0.0279820511197025	0.3730684089657425	0.0408271929446885	0.0252420389492422	0.085503802821705	0.0351844511856128	0.1688011480432843	0.0247106320363488	0.0757243030067553
ENSMUSG00000066030;SE:4:143917359-143920012:143920075-143920545:+	SE	0.2589690263306573	0.6546965127030955	0.4980104148264055	0.4390163783645286	0.6755857239728207	0.5689061863932872	0.7678455635740409	0.7339319887262219	0.6694408575384664	0.4535217760998958	0.4154143977538965	0.4783415987026113	0.4541649832450032	0.6919787415438541	0.710657097026059	0.4352524184357986	0.8387788126682525	0.4832112988072589	0.3855628626283547	0.4567471201783601	0.4320468564508018	0.6171706302389668	0.4311042680866674	0.3012688754954306
ENSMUSG00000031154;A3:X:7740192-7740469:7740192-7740472:+	A3	0.2584382874505743	0.1872594032561292	0.2209258974977521	0.0	0.5593274953830605	0.6340314724793961	0.6877868335988069	0.6468344794619417	0.7561137557877268	0.1666487336406462	0.7408873026428359	0.6242941595533552	0.5749141668898462	0.7268537847786747	0.7427128669798855	0.2286667302098841	0.7368577599157896	0.2338285722080787	0.2849714608355395	0.5072986630073838	0.279867535096658	0.5632360729520114	0.2755969294532156	0.4555998120030567
ENSMUSG00000026974;AF:2:24839804:24840059-24841485:24840222:24840486-24841485:+	AF	0.2565982309316525	0.735243710253468	0.4083811809695775	0.8147727513329952	0.9998873409509914	0.8758216426565582	0.6580244821962444	0.6680783024758569	0.6370637115180514	0.541879113280745	0.6573513600460544	0.7449329483299554	0.4214650510715001	0.6764090945180432	0.7274204130908328	0.3814934883460958	0.7382943526254803	0.4731929586477305	0.3044010157118769	0.4994753497767407	0.5115914059868386	0.4718089147905991	0.3316434686924199	0.2812083791037449
ENSMUSG00000050608;A5:4:138833214-138858099:138833214-138858233:-	A5	0.2551068628536509	0.3236991393180828	0.3656127063390348	0.1635597757025517	0.5804017012224871	0.1436450108209706	0.5473745017738247	0.4351152667347754	0.3783222891278961	0.1421218586216628	0.4701178830839398	0.1195627955859169	0.3447155069031291	0.4671553920891756	0.4985253273517493	0.2424389682722288	0.4582283108875319	0.2397168763817638	0.1895937612188855	0.1409871589226694	0.1143049835549526	0.339555786016766	0.2989376966897525	0.2101817520000682
ENSMUSG00000031812;A5:8:122320389-122322725:122320284-122322725:+	A5	0.2545627697344292	0.0	0.0	0.159038122664416	0.4998968983681451	0.1830895592399617	0.638832695452043	0.5325578030312847	0.5527877157988832	0.0	0.5173337278982022	0.2958671527736349	0.4709111731678584	0.6446758849601025	0.62388082253469	0.0	0.5502733195832522	0.03780188179831	0.0	0.3184785279509877	0.1555011681409989	0.4047375788151612	0.0257296457066633	0.2816987872752799
ENSMUSG00000063334;RI:10:111813017:111813142-111813220:111813303:+	RI	0.2458479180993527	0.3158122983007776	0.22758725332528	0.1602002223930591	0.5021916065532558	0.5002771800826732	0.5791403094439832	0.6611870716525153	0.592146428300211	0.3198420703567579	0.5427996231505491	0.5422224144374895	0.3882852888401458	0.6265441905091463	0.4976518816917819	0.27887526333678	0.6155410657658602	0.3164113852762694	0.300471390214748	0.4263588845532473	0.3443580110966728	0.5361534050136164	0.2273543624652206	0.3036780941905939
ENSMUSG00000022706;A3:16:18694186-18695221:18694157-18695221:-	A3	0.2454366368336622	0.3171123284570463	0.3268160497570858	0.3753874843918657	0.3113767431257156	0.3033499562903947	0.6201705541016854	0.6382219836874183	0.5932051492023978	0.3340575378989588	0.6487751670872097	0.5198910537263979	0.393076233908859	0.6528371299450219	0.5606198317883814	0.2905388760296267	0.6726441927620955	0.3309919215950462	0.3529460021257011	0.4334311856032431	0.3929578848940043	0.6199816663613396	0.3903851538704926	0.4112666217409905
ENSMUSG00000000568;SE:5:100109192-100109957:100110063-100110374:-	SE	0.2406832861262546	0.397333076092878	0.3973999956623753	0.5663738427205913	0.6655376416580999	0.4762172312899713	0.6827013807623843	0.5373040570788771	0.710384063697039	0.2712567080072809	0.5010341675946735	0.6401318751082724	0.3761113766290833	0.5520012885425882	0.7856082643196005	0.1442620416714201	0.4986931910379961	0.3168630106892127	0.389667331750445	0.1648686373945327	0.2237659846393511	0.4394228507923214	0.2274470892446067	0.3615535610861491
ENSMUSG00000029068;SE:4:155902444-155902996:155903121-155904786:+	SE	0.2393701132469438	0.7800433177675175	0.2957022752972849	0.6957452293612473	0.5973618355247777	0.5500643064926558	0.6219214398845634	0.4703898364661969	0.6535276049639613	0.4715895999659983	0.5258274691801271	0.3304269944211243	0.3237897983419351	0.5938451579887383	0.5826489501409783	0.0006746940917702	0.5662734702114263	0.0	0.2982039839158531	0.2004688826462821	0.4117996599842379	0.5907029681996561	0.1086745473472147	0.2627971398862581
ENSMUSG00000053453;RI:14:8515107:8515224-8516225:8516352:+	RI	0.2391119166678894	0.0015584746327871	0.0025708225329067	0.0030517899462994	0.0787303905166523	0.1145242772501869	0.3165781137119717	0.2098639003932788	0.2428195085335023	0.0019742904946989	0.2320720166583575	0.0398233152265021	0.009437701849641	0.3387132304310196	0.2051974447268038	0.004284244450684	0.2364705850858698	0.0017819013833211	0.001823235413221	0.0232932849902249	0.0110868168975985	0.1973865919848904	0.003935697822669	0.0168542621595035
ENSMUSG00000118504;A3:3:89966107-89967669:89966107-89968945:+	A3	0.2386963758112913	1.0	1.0	1.0	1.0	1.0	1.0	0.9962257020434098	0.9715007092967164	0.9903757411895586	1.0	1.0	0.7170062309280612	1.0	1.0	0.3614651187396361	0.9581601025616912	0.7561743140828302	0.5973962949992778	0.8684197096797468	0.8604269732237131	0.5224792060923595	0.287888093559888	0.5537473875284146
